time,close,high,low,open,volumefrom,volumeto,ret_holding,3_day_high,3_day_low,buy_signal,sell_signal,hold_signal,close_ret,12EMA,50EMA,100EMA,minusDI,plusDI,MACD,RSI,StoOsci,StoOsci_signal,BB_hband,BB_lband,ATR,ADI,MFI
2015-03-01,0.7040000000000001,0.7090000000000001,0.677,0.691,902.01,623.65,-0.02272727272727293,0.7040000000000001,0.652,0,1,0,0.01881331403762676,0.6766754638647422,0.6315006963803022,0.6319221616675729,12.4418942650037,35.441225193734425,0.002049537530506615,58.899648550139375,28.94736842105284,35.68041725936465,0.7153554356343079,0.6406445643656933,0.05549113525463,-111433.07192953597,67.60018169904548
2015-03-02,0.688,0.7020000000000001,0.655,0.7040000000000001,3791.84,2571.53,-0.01017441860465118,0.7,0.648,0,0,1,-0.02272727272727293,0.6784177001932433,0.6337163553457805,0.6330326139117793,14.841616343722958,32.82078766357214,0.0007390008629186116,56.05321281944082,-28.947368421052253,22.522522522522646,0.7165415161010463,0.6428870553275264,0.055027482736442146,-110393.51724868492,69.3939788327807
2015-03-03,0.6809999999999999,0.71,0.662,0.688,3476.0,2388.04,-0.007342143906020615,0.7,0.632,0,0,1,-0.01017441860465118,0.6788149770865904,0.6355706159204558,0.6339824631412491,13.754807140191069,31.637867490471862,-0.0008006242989572927,54.805328844377144,-10.526315789473362,-3.5087719298243294,0.7126670279127292,0.6436186863729862,0.054525519683839126,-110891.02558201826,69.09905272565013
2015-03-04,0.6759999999999999,0.6890000000000001,0.662,0.6809999999999999,2188.58,1474.5,0.01775147928994092,0.7,0.55,0,0,1,-0.007342143906020615,0.6783819036886535,0.6371560819627909,0.6348144935740956,13.163315664158596,30.277359215093806,-0.002273667883413537,53.882589990162884,-10.526315789473362,-16.666666666666398,0.7127549484570654,0.6449593372572215,0.052559411134993475,-110836.41447090717,68.4874732075977
2015-03-05,0.688,0.71,0.66,0.6759999999999999,3322.44,2294.56,0.01744186046511631,0.7,0.55,0,0,1,0.01775147928994092,0.679861610813476,0.639149961101505,0.635867671919163,12.11117219235539,31.214349582020585,-0.002537677612334116,55.80575973289938,-15.789473684210188,-12.28070175438571,0.713832713906627,0.6470244289505171,0.05237659605392251,-110561.06727090718,74.91858407653886
2015-03-06,0.7,0.7070000000000001,0.688,0.688,404.64,282.89,-0.02142857142857124,0.7,0.55,0,1,0,0.01744186046511631,0.6829598245344797,0.6415362371367401,0.6371376190098726,11.722743685231164,30.213245558691526,-0.002024264636639451,57.70519467198195,57.8947368421051,10.526315789473776,0.7169144592126514,0.647514112215921,0.04999255347864234,-110486.62253406507,74.57867174745148
2015-03-07,0.685,0.708,0.67,0.7,1327.26,910.51,0.004379562043795415,0.693,0.55,0,0,1,-0.02142857142857124,0.6832736976830213,0.6432406984254955,0.6380853889304692,14.053928351591663,28.237335435243555,-0.0027689553419368122,54.549161731878,10.526315789473946,17.54385964912288,0.7163316232146294,0.6473826624996576,0.049135942515882165,-110678.30884985454,72.27527483939838
2015-03-08,0.688,0.688,0.6759999999999999,0.685,940.63,640.2,0.0043604651162789665,0.693,0.55,0,0,1,0.004379562043795415,0.6840008211164026,0.6449959651539074,0.6390737970704599,13.744273558523998,27.615173001919896,-0.003108134185602327,55.07833408909835,26.315789473684134,31.578947368420987,0.7064741558437555,0.6652401298705315,0.04648337519331915,-110038.10884985454,76.40969172261963
2015-03-09,0.691,0.7070000000000001,0.688,0.688,3210.87,2252.11,0.0028943560057888007,0.693,0.55,0,0,1,0.0043604651162789665,0.6850776178677253,0.6468000449517934,0.6401020387126289,13.24037706000763,30.26896628642745,-0.003168281668495903,55.63460239156902,0.0,12.280701754385957,0.7051700954202644,0.6701156188654511,0.04452027696522493,-111579.0262182756,78.99595713190286
2015-03-10,0.693,0.7040000000000001,0.688,0.691,1717.88,1196.06,-0.0014430014430012461,0.693,0.532,0,1,0,0.0028943560057888007,0.6862964458880751,0.6486118078948603,0.6411495230945571,12.808968603690255,29.282718843415225,-0.003106981178768807,56.025553336861364,0.0,8.771929824561306,0.7049642457653817,0.6730357542346197,0.04248311432485173,-112027.5487182756,74.97511224379184
2015-03-11,0.6920000000000001,0.7040000000000001,0.69,0.693,927.83,649.03,-0.005780346820809412,0.6920000000000001,0.523,0,1,0,-0.0014430014430012461,0.6871739157514483,0.6503133056244736,0.6421564632312985,12.422603807104554,28.39944618817951,-0.0031571444784757666,55.76096975271577,12.499999999999913,4.1666666666665675,0.7049421707060822,0.674914972151062,0.0404486061587909,-112491.14157541846,73.48758965318034
2015-03-12,0.688,0.7,0.687,0.6920000000000001,545.76,377.05,-0.011627906976743985,0.688,0.523,0,1,0,-0.005780346820809412,0.6873010056358408,0.6517912152078277,0.6430642560385995,12.738498005539986,27.557419582590615,-0.003458798699488029,54.64922416064138,-6.249999999999263,2.0833333333334796,0.7047715630745658,0.6759427226397213,0.03848799143316297,-112810.18388311077,75.42552580959914
2015-03-13,0.68,0.6809999999999999,0.68,0.688,137.22,93.36,-0.008823529411764675,0.68,0.523,0,1,0,-0.011627906976743985,0.6861777739995577,0.6528974420624226,0.6437956569091223,14.197546246391015,27.019607961746622,-0.004149656698451638,52.39906461965008,-4.347826086956018,0.634057971014807,0.703200707833167,0.6746564350239772,0.03631027775936561,-112903.54388311077,52.29286213976609
2015-03-14,0.674,0.68,0.65,0.68,1063.34,706.65,-0.03264094955489616,0.674,0.523,0,1,0,-0.008823529411764675,0.6843042703073181,0.6537249933540924,0.644393762712902,20.541389290033425,25.02190108377914,-0.0049111509327703085,50.71254775915789,-125.0,-45.199275362318495,0.7038463933868604,0.6715821780417124,0.03585954363369664,-112479.55388311077,51.84422887107186
2015-03-15,0.652,0.674,0.652,0.674,453.12,299.23,-0.006134969325153339,0.652,0.523,0,1,0,-0.03264094955489616,0.6793343825677307,0.6536573465558928,0.6445443812730426,19.39425113914533,23.62454782126743,-0.0066868889195688345,44.994092080275536,-84.61538461538498,-71.32107023411373,0.7062196823945489,0.6617803176054521,0.03486957623128974,-112778.78388311077,49.027993270960714
2015-03-16,0.648,0.67,0.64,0.652,2517.73,1653.34,-0.024691358024691357,0.648,0.523,0,1,0,-0.006134969325153339,0.6745137083265415,0.6534354898282108,0.6446128093666457,20.974781014853416,21.812465965677017,-0.007841289400534919,44.02211455456131,-100.00000000000037,-103.20512820512853,0.7098965614295124,0.6523891528562028,0.03452174935762618,-113550.34254977743,52.2085214319241
2015-03-17,0.632,0.6579999999999999,0.62,0.648,2396.66,1526.59,-0.1297468354430379,0.632,0.523,0,1,0,-0.024691358024691357,0.6679731378147659,0.6525948823839672,0.644363050765326,24.008539215001473,19.72211723142127,-0.009293672070522924,40.274337007989146,-90.47619047619021,-91.69719169719194,0.7159544155841998,0.6393312987015155,0.03477019583208145,-114112.77044451427,38.95984458014242
2015-03-18,0.55,0.632,0.535,0.632,2213.62,1281.95,0.032727272727272494,0.605,0.523,0,0,1,-0.1297468354430379,0.6498234243048019,0.6485715536630274,0.6424944755026463,37.41013248816705,15.567662090062582,-0.015047471557606619,27.399855839856684,-142.64705882352948,-111.04108309990677,0.7447878584527929,0.5924978558329224,0.03921518184407563,-114998.24106307098,40.04090968789275
2015-03-19,0.568,0.581,0.534,0.55,2378.09,1324.86,-0.0193661971830984,0.605,0.523,0,0,1,0.032727272727272494,0.6372352051809862,0.6454118848919284,0.641019337373881,33.875169359709346,14.00793265671854,-0.016779629483301816,32.500720598571476,-39.495798319327676,-90.87301587301586,0.7511270294369432,0.569015827705915,0.0397712402837845,-114406.28233966672,25.65903982519636
2015-03-20,0.557,0.568,0.547,0.568,172.53,95.8,0.010771992818671361,0.605,0.523,0,0,1,-0.0193661971830984,0.6248913274608345,0.6419447521510684,0.6393555881189527,32.297885152073846,13.355700022057745,-0.017712765890692334,31.064328019131153,-16.799999999999926,-66.31428571428579,0.7521001507015013,0.5476141350127857,0.038430437406371316,-114410.84424442863,23.767305333515665
2015-03-21,0.563,0.589,0.5429999999999999,0.557,1503.1,854.81,0.07460035523978692,0.605,0.523,0,0,1,0.010771992818671361,0.6153695847745523,0.6388488795176932,0.637843596275013,29.06409132827076,16.58935254473944,-0.016970903276329323,32.80868963684655,-20.000000000000018,-25.4319327731093,0.7504703001565792,0.5318154141291361,0.03897112044877337,-114522.34120095037,29.96300704732775
2015-03-22,0.605,0.605,0.557,0.563,1451.31,842.17,-0.06115702479338847,0.605,0.523,0,1,0,0.07460035523978692,0.6137742640400058,0.6375214724777837,0.6371932280319434,26.090430370222172,18.302494765185383,-0.012881957370505941,43.572500076875215,-8.799999999999919,-15.20000000000005,0.7427215707071217,0.5277070007214508,0.039616040416718123,-113680.17120095037,35.65912197361433
2015-03-23,0.568,0.614,0.563,0.605,2104.28,1233.31,-0.06338028169014076,0.568,0.523,0,1,0,-0.06115702479338847,0.6067320695723126,0.6347951402237529,0.6358230651006178,23.32436733181288,18.233006561789214,-0.01192170865741596,37.82396598349821,-4.0000000000000036,-10.933333333333408,0.7343669514310118,0.518490191426132,0.04042918038695254,-114671.65571075429,18.93449075110152
2015-03-24,0.532,0.568,0.52,0.568,1877.95,1005.41,-0.016917293233082775,0.564,0.491,0,0,1,-0.06338028169014076,0.5952348280996492,0.630763958254194,0.6337671628213977,29.828825517886138,16.44312307968302,-0.012881814906708589,33.230254086362834,-38.709677419354755,-17.16989247311832,0.7262978780124763,0.5035592648446676,0.040969953216455926,-115174.36071075429,19.685920129581135
2015-03-25,0.523,0.5329999999999999,0.494,0.532,1383.81,709.14,0.0019120458891013214,0.564,0.47,0,0,1,-0.016917293233082775,0.5841217776227802,0.6265379206755981,0.6315737536566175,32.777577831954936,15.1269032437837,-0.013242794901903832,32.17809429300107,-25.16129032258059,-22.623655913978542,0.7148287135930281,0.4908855721212585,0.040829242272423356,-114828.88224921582,13.63387645293355
2015-03-26,0.524,0.54,0.511,0.523,1200.16,632.77,0.020992366412213803,0.564,0.46799999999999997,0,0,1,0.0019120458891013214,0.5748722733731216,0.6225168257471433,0.6294435803168825,30.779002094275736,15.676340472073571,-0.01254097135369596,32.434081286782884,-14.965986394557747,-26.27898471216446,0.6992826004458293,0.48300311383988564,0.03998429639582169,-114894.34121473307,18.080426568899213
2015-03-27,0.535,0.537,0.522,0.524,486.49,258.84,0.01121495327102795,0.564,0.436,0,0,1,0.020992366412213803,0.5687380774695645,0.6190847933649024,0.6275734104096176,29.755262816533296,15.15493027744254,-0.010543033835845192,35.325801911214796,-7.801418439716233,-15.976231718951617,0.6803337746712921,0.48123765390013723,0.038199703796120144,-114704.52521473306,19.775025490342585
2015-03-28,0.541,0.568,0.45,0.535,5815.19,2896.55,0.005545286506469571,0.564,0.435,0,0,1,0.01121495327102795,0.5644706809357853,0.6160226446054945,0.6258590854510113,36.69710738130891,11.789687300935592,-0.008132510990183382,36.91186188474676,-69.74789915966372,-30.83843466464599,0.6579951752011467,0.48457625337028276,0.04389972495354012,-113133.51504524153,17.33086158902391
2015-03-29,0.544,0.556,0.52,0.541,14274.74,7685.02,0.020220588235294157,0.564,0.43,0,0,1,0.005545286506469571,0.561321345407203,0.613198227169985,0.6242381134618824,34.17166384162451,10.978337531056672,-0.005762668598793992,37.73409234891724,-11.30434782608686,-29.617888475155695,0.638616992961963,0.48852586418089494,0.04333545888543012,-110571.84171190819,45.47339117249219
2015-03-30,0.555,0.5710000000000001,0.5329999999999999,0.544,34107.69,19090.09,-0.005405405405405461,0.564,0.42700000000000005,0,0,1,0.020220588235294157,0.5603488307291717,0.6109159437515541,0.6228670617101619,31.66254459312747,13.070662422739618,-0.003018879384220744,40.781692308473104,0.0,-27.017415661916953,0.6155774748927536,0.49827966796439016,0.042954354679327976,-107557.61697506603,74.14280507053635
2015-03-31,0.552,0.5589999999999999,0.544,0.555,672.04,370.03,0.012681159420289578,0.564,0.415,0,0,1,-0.005405405405405461,0.5590643952323762,0.6086055145848266,0.6214637535574854,30.692084274677136,12.670045246194622,-0.0010711081666284102,40.20374611111518,15.277777777777931,1.3244766505635965,0.5925158150628524,0.5099127563657198,0.040957615059375965,-107532.94830839937,76.85077182534603
