time,high,low,open,volumefrom,volumeto,close,ret_holding,15SMA,SMA_ret_holding1,buy_signal,sell_signal,hold_signal,close_ret,12EMA,50EMA,100EMA,minusDI,plusDI,MACD,RSI,StoOsci,StoOsci_signal,BB_hband,BB_lband,ATR,ADI,MFI
2014-09-16,0.00029410000000000005,0.000252,0.000258,93801.3,27.15,0.0002894,-0.043883897719419473,0.00020848666666666653,0.050203050554791684,1,0,0,0.1217054263565891,0.00023865188723577345,0.00019754093740941074,0.000268569276000846,2.788330194760721,42.17254005039102,1.6504094408330207e-05,56.279949262132234,41.944709246901816,40.684249549835826,0.0003790265971441515,5.0630545712992666e-05,7.593396053241727e-05,55.97734627455202,58.004150154799454
2014-09-17,0.0002951,0.000272,0.0002894,570197.48,157.77,0.0002767,0.14998192988796522,0.0002189533333333332,0.06765216332247359,1,0,0,-0.043883897719419473,0.0002445054430456544,0.00020064521437374757,0.00026873028043647283,2.715951047326012,41.19020199854347,1.3454844318445292e-05,55.28536559189942,39.404096834264436,41.73336434036969,0.00038055761327593536,7.491238672406591e-05,7.216010620867319e-05,-37.59187450466874,71.45954681915697
2014-09-18,0.0003267,0.0002546,0.0002767,143551.33,45.68,0.0003182,-0.11282212445003148,0.00023376599999999984,0.010494825309640188,1,0,0,0.14998192988796522,0.0002558430671924768,0.00020525520596693394,0.00026970987884367137,2.495394329147405,41.40441342250823,1.3271682312840382e-05,57.903333923273635,32.923649906890134,38.09081866268547,0.0003925993316821352,7.325638260358033e-05,7.215581290805367e-05,-2.6824708985661516,73.89330981991637
2014-09-19,0.0003022,0.0002784,0.0003182,1080974.18,305.16,0.0002823,0.049592631951824284,0.00023621933333333318,0.05768932263517823,1,0,0,-0.11282212445003148,0.0002599133645474804,0.0002082765704388189,0.0002699591881734997,2.379051769631343,39.4740189447418,9.924794420040217e-06,54.90841776457649,41.787709497206706,38.03848541278709,0.0003871279501826651,0.00010592919267447907,6.984468341462126e-05,-207.83205073049922,46.96468199637594
2014-09-20,0.0002963,0.0002881,0.0002823,431227.6,127.77,0.0002963,-0.037462031724603384,0.00024984666666666655,0.030845585292312627,1,0,0,0.049592631951824284,0.0002655113084632526,0.00021172846963729658,0.0002704807884076878,2.3372364325485577,38.780204951596794,7.932274636950949e-06,55.86707225021556,45.400372439478595,40.03724394785848,0.00039143690475637474,0.00011972023810076951,6.585577745643403e-05,-80.06205073049922,53.941556362542784
2014-09-21,0.0002892,0.0002811000000000001,0.0002963,117716.88,33.57,0.0002852,0.048387096774193505,0.0002575533333333332,0.01830041674216365,1,0,0,-0.037462031724603384,0.00026854033793044453,0.00021460970612210848,0.00027077225794416924,3.2287377237087957,37.98934848855838,5.2731951058152e-06,54.87100384204595,42.79329608938552,43.327126008690264,0.00039539815620850846,0.00012388755807720726,6.223750763811731e-05,-79.64760628605521,51.98623287158754
2014-09-22,0.0003031,0.0002829,0.0002852,232534.43,69.53,0.000299,0.08127090301003337,0.00026226666666666657,0.03985765124555152,1,0,0,0.048387096774193505,0.0002732264397872992,0.00021791912941143758,0.0002713312231333936,3.13602000550604,38.874460611524626,3.9127633317108005e-06,55.92317016116692,43.46368715083799,43.88578522656735,0.00039573666918765597,0.00014247761652663108,5.9234828521108934e-05,-38.34265579100563,55.99745709815945
2014-09-23,0.00032760000000000005,0.0003233,0.000299,97923.67,31.66,0.0003233,-0.04299412310547479,0.0002727199999999999,0.03500537792118896,1,0,0,0.08127090301003337,0.000280930064435407,0.00022205171257177336,0.0002723603078238214,3.002832260874067,40.86164115213158,4.09878238531318e-06,57.78938761016616,50.37861915367483,45.545200797966096,0.0003958481783866603,0.000164808964470484,5.7046626483886865e-05,-70.00265579100564,57.46493609781707
2014-09-24,0.0003305,0.0002924,0.0003233,1077125.7,333.26,0.0003094,0.0126050420168069,0.00028226666666666657,0.01846953235710891,1,0,0,-0.04299412310547479,0.0002853100545222675,0.0002254771356081744,0.0002730937670748349,7.542990156635468,38.48623245448644,2.7971587198298754e-06,56.32042405580727,36.614699331848556,43.48566854545377,0.00039916598984823695,0.00017210543872319295,5.5693296020752084e-05,-105.86528046292204,43.07638833346878
2014-09-25,0.0003216,0.000301,0.0003094,137545.99,43.09,0.0003133,0.42004468560485164,0.00028747999999999984,0.05767357729233358,1,0,0,0.0126050420168069,0.00028961619998038016,0.00022892116950589303,0.00027388993010305597,7.2929239382741455,37.21033172957273,1.7609218072530845e-06,56.65335404548533,40.445434298440986,42.47958426132144,0.00039667708048565374,0.00019132291951434765,5.3186632019269794e-05,-97.49829017165982,45.06440414746654
2014-09-26,0.0004611,0.0003074,0.0003133,1167932.8,519.61,0.0004449,-0.07619689817936615,0.0003040599999999999,0.04716174439255405,1,0,0,0.42004468560485164,0.000313506015368014,0.00023739092756448545,0.00027727626812081723,5.743182317813286,48.58986152695313,9.090847593779054e-06,66.05537957610576,34.710351377018036,37.25682833576918,0.00042595050388210436,0.00019762092468932554,6.036615830360766e-05,312.57778660127474,64.47683400538466
2014-09-27,0.0004428999999999999,0.0003631,0.0004449,1266317.11,520.46,0.000411,-0.031630170316301665,0.0003183999999999999,0.0342755443886098,1,0,0,-0.07619689817936615,0.0003285050899267811,0.00024419912648352527,0.0002799242628114941,5.112437589924063,43.25348227046763,1.0697732016360535e-05,62.306285969572194,47.4630700064226,40.87295189396053,0.0004405681509271184,0.00020824613478716872,6.189714699620711e-05,416.9306688067894,73.17319257243169
2014-09-28,0.000398,0.0003867,0.000411,37460.5,14.91,0.000398,-0.0060301507537688925,0.00032931333333333324,-0.007915460453063905,0,1,0,-0.031630170316301665,0.0003391966145534302,0.00025023053328809293,0.0002822623962211675,4.936733355762625,41.766946768865395,9.94269632767031e-06,60.87931163469594,62.6204238921002,48.26461509184694,0.0004291994898621645,0.00021437193870926544,5.921163649647803e-05,431.84066880678944,71.1534825097286
2014-09-29,0.0004031,0.0003918,0.000398,51647.39,20.43,0.0003956,0.0401921132457026,0.0003267066666666666,0.031322695180181936,1,0,0,-0.0060301507537688925,0.00034787405846828715,0.0002559312966885599,0.00028450670520688694,4.852137701006821,41.824622917468616,8.40064091000565e-06,60.60335961865198,65.89595375722541,58.6598158852494,0.0004390646558426891,0.00022416391558588384,5.57893767467296e-05,425.1511997802409,72.64424032509166
2014-09-30,0.0004192,0.0003998,0.0003956,119594.19,49.21,0.0004115,-0.051032806804374164,0.00033693999999999993,0.020003561464949193,1,0,0,0.0401921132457026,0.0003576626648577814,0.00026203203015175364,0.00028702142391566146,4.669819268342378,42.81643845912855,7.594850354399819e-06,61.83751832921399,71.034039820167,66.5168058231642,0.0004523871465358302,0.00022828428203559988,5.349013555053462e-05,435.2975915328181,74.0276164449954
2014-10-01,0.0004058,0.0003905,0.0004115,53314.3,20.82,0.0003905,-0.1257362355953907,0.0003436799999999999,0.012550434512725195,1,0,0,-0.051032806804374164,0.0003627145625719689,0.0002670699897536456,0.00028907050463020285,6.063951682004132,41.309674957578245,4.920595227832735e-06,59.19973894314704,65.06101477199742,67.33033611646327,0.000457336756513261,0.00023959181491531192,5.1169411582639285e-05,414.4775915328181,71.70903487489821
2014-10-02,0.0004314,0.0003376,0.0003905,1328505.92,453.55,0.00034139999999999995,0.011423550087873657,0.00034799333333333327,0.0051916703385122,1,0,0,-0.1257362355953907,0.0003594353990993583,0.00026998489211624776,0.00029010673226128795,13.431490948209643,35.26288957837214,-5.890798060418653e-07,53.457969406862844,31.08542068079642,55.72682509098695,0.0004578005598180958,0.00024244229732476276,5.421445361245077e-05,-2.3242208339203216,58.11782840119273
2014-10-03,0.00034530000000000004,0.0003307,0.00034139999999999995,23199.88,8.011000000000001,0.00034530000000000004,-0.11642050390964398,0.0003497999999999999,0.004345340194396696,0,0,1,0.011423550087873657,0.00035726072231484165,0.0002729384257587479,0.00029119966825611387,14.25190929457579,34.40769116537812,-4.203436022650115e-06,53.840927137203195,26.653821451509327,40.93341896810106,0.00045564728604101666,0.0002535955711018418,5.138484978299e-05,5.686779166079679,64.07877086697698
2014-10-04,0.00031180000000000004,0.0002917,0.0003198,0.0,0.0,0.0003051,-0.08980662078007218,0.00035131999999999986,-0.0035295457133098784,0,0,1,-0.11642050390964398,0.000349235995804866,0.0002741996639642872,0.0002914749223500522,19.431751476171243,31.361569325466387,-9.245151091103662e-06,49.33478503763891,1.6056518946692395,19.781631342324996,0.00045491692387246744,0.00025558307612753384,5.154307479849072e-05,5.686779166079679,62.37685779793833
2014-10-05,0.000297,0.0002777,0.0003051,0.0,0.0,0.0002777,0.02664746128916118,0.00035007999999999985,-1.9043266301088657e-05,0,0,1,-0.08980662078007218,0.0003382304579887328,0.00027433693204411905,0.0002912021516104472,20.92142554575557,29.88608338093307,-1.4079274334125686e-05,46.47941622947164,-13.049357674104147,5.0700385573581395,0.0004559498203318411,0.00025347875109673154,4.981856945574139e-05,5.686779166079679,63.14035538796991
2014-10-06,0.000315,0.0002818,0.0003067,606374.61,172.88,0.00028510000000000005,0.00035075412136076345,0.00035007333333333317,-0.002628020795642838,0,0,1,0.02664746128916118,0.00033005654137508155,0.0002747590131404281,0.0002910813169250918,19.555129485308022,31.085840065985458,-1.6276926099273533e-05,47.365440871605756,-10.277214334009457,-7.240306704481455,0.0004573670935915611,0.00025007576355129727,4.892438592318843e-05,-132.82550999054655,64.51551434252548
2014-10-07,0.0002885,0.0002819,0.00028510000000000005,25108.65,7.1610000000000005,0.0002852,0.05785413744740531,0.00034915333333333315,-0.004124262501670639,0,0,1,0.00035075412136076345,0.0003231555350096844,0.0002751684636055094,0.00029096485520380285,19.311686419700276,30.698850442196914,-1.713565462085878e-05,47.37811868319527,-4.219948849104858,-9.182173619072822,0.000459581134904077,0.00024241886509592425,4.590121550010354e-05,-132.8255099905466,63.89801481443315
2014-10-08,0.0003088,0.0002982,0.0002852,29041.36,8.762,0.0003017,-0.01922439509446483,0.0003477133333333332,-0.0025883390532431827,0,0,1,0.05785413744740531,0.00031985468346973296,0.0002762089160131365,0.00029117743232848003,18.417311574421593,33.260776671731435,-1.602449071487247e-05,49.53788793996043,6.202046035805604,-2.765039049102904,0.00045994261553665335,0.00024095738446334802,4.4308271535810435e-05,-135.80128357545223,73.44417456456897
2014-10-09,0.000314,0.0002959,0.0003017,2208599.83,653.52,0.0002959,-0.04663737749239594,0.00034681333333333317,-0.00599746261197176,0,1,0,-0.01922439509446483,0.0003161693475513125,0.00027698111538517037,0.0002912709485199953,17.730290043138407,33.09173818013543,-1.5123496293879109e-05,48.77998880188327,4.731457800511485,2.237851662404077,0.0004607344223969361,0.00023767986331735096,4.24362521403954e-05,-789.3212835754522,56.70621872299487
2014-10-10,0.0003038,0.0002821,0.0002959,17699923.09,4993.15,0.0002821,-0.0010634526763558805,0.0003447333333333332,-0.03154128795204003,0,1,0,-0.04663737749239594,0.0003109279094664952,0.0002771818559583009,0.0002910893455790053,19.863824780325135,31.552358801354973,-1.4877535454109637e-05,46.939846667689174,-5.2032520325203215,1.9100839345989222,0.0004403783540452529,0.0002347787888118914,4.095509127322429e-05,-5782.471283575452,13.805207988140126
2014-10-11,0.0002818,0.0002818,0.0002821,92579.63,26.09,0.0002818,0.03300212916962386,0.00033385999999999995,-0.02394217136923671,0,1,0,-0.0010634526763558805,0.0003064466926254959,0.0002773629596462107,0.0002909053981417973,19.920007168020692,31.530237869702972,-1.4159583272339445e-05,46.89842812521783,0.0,-0.15726474400294568,0.0004262063013515237,0.00023049369864847768,3.80511561822797e-05,-5782.471283575452,4.263381305736559
2014-10-12,0.00029110000000000003,0.00029110000000000003,0.0002818,63799.43,18.57,0.00029110000000000003,0.024390243902438824,0.0003258666666666666,-0.020417348608837815,0,1,0,0.03300212916962386,0.00030408566299080424,0.00027790166711106517,0.0002909092516439399,19.458652832220388,33.11602151744886,-1.253851017400667e-05,48.41791996963089,7.170393215111806,0.6557137275304946,0.00041210931080952495,0.00022931926061904793,3.599750216925973e-05,-5782.471283575452,4.546360255350393
2014-10-13,0.0003099,0.0002944,0.00029110000000000003,6542047.68,1950.84,0.0002982,0.025486250838363533,0.0003192133333333333,-0.018754437993400486,0,1,0,0.024390243902438824,0.00030318017637683437,0.0002786976801655332,0.00029105362289851537,18.513096012724294,36.366123285259135,-1.0548178771475489e-05,49.60355489269536,9.714726291441778,5.628373168851194,0.0003956230162379619,0.00023189126947632523,3.4769109157169745e-05,-6776.770380349649,26.678483684265814
2014-10-14,0.0004368000000000001,0.0002819,0.0002982,3496461.81,1069.22,0.0003058,-0.1514061478090255,0.00031322666666666664,-0.03235143878767255,0,1,0,0.025486250838363533,0.0003035832261650137,0.00027976051623747306,0.0002913456303658715,12.885181146037015,50.21550043441244,-8.374789613576028e-06,50.90442638802062,0.09199632014719636,5.65903860890026,0.0003675462221865206,0.0002448680635277665,4.334988707451478e-05,-7516.043860013949,35.58076734084476
2014-10-15,0.0003027,0.0002595,0.0003058,194583.93,50.49,0.0002595,-0.06319845857418116,0.00030309333333333326,-0.032421256378673324,0,1,0,-0.1514061478090255,0.0002968011913703962,0.00027896598618894474,0.0002907150238239731,16.086329170595683,45.68676445742451,-9.621280292239176e-06,43.53222135052269,-35.11811023622046,-8.437129208210495,0.00034163256995018294,0.00025206743004981853,4.3560609426335144e-05,-7566.5338600139485,35.51086360430034
2014-10-16,0.0002734,0.0002431,0.0002634,0.0,0.0,0.0002431,0.04853969559851912,0.00029326666666666657,-0.019663559899977368,0,1,0,-0.06319845857418116,0.00028853946962110447,0.00027755947692663315,0.0002897721520650826,18.387349303179835,42.923128862297276,-1.1015865305154707e-05,41.25320673170512,-42.141863699582686,-25.722659205218648,0.00033528916212025636,0.00024436798073688797,4.261342303873978e-05,-7566.5338600139485,37.73620097941856
2014-10-17,0.0002892,0.0002435,0.0002431,0.0,0.0,0.0002549,-0.018438603373872153,0.0002874999999999999,-0.02205217391304337,0,1,0,0.04853969559851912,0.000283364166602473,0.0002766708699883338,0.00028908161440042746,16.709683482769904,42.13391828417314,-1.0605401021927036e-05,43.54340867108723,-92.28395061728378,-56.514641517695644,0.0003203753996754259,0.0002463674574674327,4.2862464250258364e-05,-7566.5338600139485,37.77465755444813
2014-10-18,0.0002658,0.0002463,0.0002549,0.0,0.0,0.0002502,-0.07114308553157478,0.0002811599999999999,-0.017238108787404616,0,1,0,-0.018438603373872153,0.0002782619871251695,0.00027563279665545796,0.00028831168144200317,16.0345862391212,40.43164234776206,-1.0113903624290062e-05,42.82724824715592,-48.74999999999997,-61.05860477228881,0.00031801517674090587,0.00024088482325909552,4.119371680381133e-05,-7566.5338600139485,37.77465755444813
2014-10-19,0.0002595,0.0002285,0.0002502,0.0,0.0,0.0002324,-0.01807228915662662,0.00027631333333333325,-0.011942963302531084,0,1,0,-0.07114308553157478,0.00027120629679822035,0.0002739373928650478,0.00028720451943325064,18.744424059169283,37.784214386506946,-1.0410341109978097e-05,40.13498323254358,-66.95464362850979,-69.32953141526451,0.00032178845490993474,0.0002306401165186381,4.046559417496767e-05,-7566.5338600139485,37.77465755444813
2014-10-20,0.00025110000000000003,0.0002282,0.0002556,726645.78,165.82,0.0002282,0.021910604732690686,0.0002730133333333332,-0.012673373705801683,0,1,0,-0.01807228915662662,0.000264589943444648,0.0002721437696154381,0.0002860361131078397,17.87056933956393,35.89037512593964,-1.0293453671753977e-05,39.503950143297246,-41.864716636197535,-52.523120088235764,0.0003235994897925574,0.00022070051020744395,3.9210908876755695e-05,-7732.353860013948,36.033347811015076
2014-10-21,0.0002332,0.0002294,0.0002282,1639.34,0.3823,0.0002332,0.1213550600343054,0.0002695533333333333,-0.005861548734944266,0,1,0,0.021910604732690686,0.00025976072137624064,0.0002706165629638523,0.00028498985344233794,17.659735654298714,35.46694709129945,-9.313046241123178e-06,40.699297923366096,-5.23415977961434,-38.01784001477389,0.00032299454791002383,0.00021387688066140613,3.6767272528416e-05,-7731.971560013948,36.05978825241312
2014-10-22,0.0002615,0.0002311,0.0002332,613079.54,160.32,0.0002615,-0.06118546845124284,0.0002679733333333333,-0.013981490695591736,0,1,0,0.1213550600343054,0.00026002830270297286,0.0002702590506907601,0.0002845247078296184,16.37812000923201,39.64896349903203,-6.334617902803602e-06,47.07370597657655,-2.89256198347107,-16.66381279976098,0.0003169577042550116,0.0002141708671735612,3.6312467347814854e-05,-7571.651560013948,36.951249362640766
2014-10-23,0.0002455,0.0002455,0.0002615,277641.87,68.16,0.0002455,-0.0020366598778004397,0.0002642266666666666,-0.012842508956956045,0,1,0,-0.06118546845124284,0.0002577931792102078,0.00026928810752641655,0.00028375194133794276,15.722966529882273,38.06293553157549,-5.072687534316858e-06,44.182065647824224,16.942148760330582,2.938475665748392,0.00031137617596221754,0.00021255239546635532,3.4861576822970936e-05,-7571.651560013948,39.59972938773483
2014-10-24,0.000245,0.0002131,0.0002455,150149.1,36.79,0.000245,0.004897959183673528,0.0002608333333333333,-0.009175718849840253,0,1,0,-0.0020366598778004397,0.00025582499779325273,0.0002683356327214591,0.000282984576162934,22.56564706888868,34.97250273517531,-3.952041844222991e-06,44.090917107082596,-27.68595041322314,-4.5454545454545405,0.0003080977640139777,0.00021053080741459512,3.4685749907044445e-05,-7534.861560013948,92.08719006215556
2014-10-25,0.0002462,0.0002219,0.0002344,0.0,0.0,0.0002462,-0.1502843216896833,0.00025843999999999997,-0.01872775112211722,0,1,0,0.004897959183673528,0.0002543442289019831,0.0002674675686931666,0.000282256168714163,21.159981119297164,33.10160154217821,-2.86119922099178e-06,44.3874497034227,-15.564738292011024,-8.76951331496786,0.0003042966055715626,0.0002092462515712959,3.3943910627969843e-05,-7534.861560013948,92.71635054116746
2014-10-26,0.0002406,0.0002092,0.0002392,14000.0,2.929,0.0002092,0.15487571701720837,0.0002536,-0.013012618296529888,0,1,0,-0.1502843216896833,0.0002473989629170626,0.0002651825659993169,0.00028080951190794195,22.394383199940947,29.997710586137003,-4.277533861579459e-06,37.74075388176395,-33.05785123966944,-25.436179981634535,0.0003002330428832409,0.0002016098142596176,3.4162202725972e-05,-7537.790560013948,92.6239171175449
2014-10-27,0.0002416,0.0002101,0.0002092,115429.0,27.89,0.0002416,0.04635761589403975,0.0002503,-0.01209215607937153,0,1,0,0.15487571701720837,0.00024650681477597603,0.0002642577594895398,0.00028003308592956685,20.553309951611332,27.7852961075423,-2.7523768029195496e-06,45.44465791029648,-31.818181818181806,-26.81359044995409,0.0002887406701102779,0.00020501647274686634,3.403633110268828e-05,-7509.900560013948,83.90265947778312
2014-10-28,0.0002528,0.0002422,0.0002416,2396779.91,605.91,0.0002528,-0.04549050632911389,0.0002472733333333333,-0.017389663260629407,0,1,0,0.04635761589403975,0.0002474749971181336,0.0002638084355879892,0.00027949381690125857,19.935271231555337,29.9567946772614,-8.101622360047045e-07,47.84704837126803,31.80212014134275,-11.024637638836166,0.000269798711425686,0.0002163870028600296,3.2405164595353405e-05,-6903.990560013948,71.45134797640696
2014-10-29,0.000248,0.00024130000000000004,0.0002528,39237.82,9.468,0.00024130000000000004,0.014919187733112071,0.0002429733333333333,-0.004005926576304608,0,0,1,-0.04549050632911389,0.0002465249975614977,0.00026292575183944065,0.00027873750369529303,19.540695762129893,28.980658213087473,-1.5517264466353182e-07,45.62538939122662,28.62190812720859,9.535282150123178,0.0002669015880399256,0.00021668412624578995,3.0911938552828164e-05,-6913.458560013948,74.55514179436231
2014-10-30,0.0002517,0.0002069,0.00024130000000000004,547038.63,133.97,0.0002449,-0.17231523070641075,0.00024199999999999997,-0.01112947658402208,0,1,0,0.014919187733112071,0.0002462749979366519,0.000262218859610443,0.0002780674541171684,26.503699095229944,25.455593064405154,6.226740264749115e-07,46.46342442935382,-92.93286219081274,-10.836277974087137,0.00026707401191577025,0.00021676884522708818,3.1903942941911865e-05,-6820.158024299662,66.6607123901436
2014-10-31,0.0002399,0.0002027,0.0002449,506440.75,102.66,0.0002027,1.2960039467192894,0.00023930666666666664,0.058641631379540815,1,0,0,-0.17231523070641075,0.00023957115210024389,0.00025988478668454324,0.00027657502928316507,24.664794633450224,22.62735657330563,-1.487519075647956e-06,38.895744738624494,-107.773851590106,-57.36160188457006,0.0002693125765935525,0.0002070731376921631,3.263937558891816e-05,-6922.818024299662,62.04299683002148
2014-11-01,0.0004686,0.0001985,0.0002027,46226.01,21.51,0.0004654,-0.4939836699613236,0.00025333999999999996,-0.0038683192547563916,0,0,1,1.2960039467192894,0.00027431405177712946,0.0002679442068145612,0.00028031413761419146,13.889630582638901,49.73258584542352,1.4164136307192403e-05,70.79010263233927,-14.944013781223086,-71.88357585404728,0.00037493798508063836,0.0001321905863479343,4.960084876113828e-05,-6901.817702196738,62.98584288341207
2014-11-02,0.0002387,0.000229,0.0004654,130881.11,30.82,0.0002355,-0.03609341825902346,0.00025236,-0.0014265335235379428,0,0,1,-0.4939836699613236,0.00026834265919603264,0.0002666718849786961,0.00027942672894856394,9.801329807212417,35.09420017590488,8.659224449582314e-06,47.448579038049566,-1.8087855297157598,-41.50888363368161,0.00037501538668196523,0.00013255604188946467,6.294364527819983e-05,-6891.332547557562,61.6239858077037
