time,close,high,low,open,volumefrom,volumeto,ret_holding,15SMA,SMA_ret_holding1,buy_signal,sell_signal,hold_signal,close_ret,12EMA,50EMA,100EMA,minusDI,plusDI,MACD,RSI,StoOsci,StoOsci_signal,BB_hband,BB_lband,ATR,ADI,MFI
2015-01-06,0.474,0.479,0.473,0.479,0.78,0.3693,0.0,0.5474000000000001,-0.010960906101571077,0,1,0,-0.01043841336116913,0.52909959531994,0.6372927632520828,0.7822253580568405,35.000777711138795,10.704860834449907,-0.005381639339261987,26.463615259895477,-5.45454545454546,-37.81045751633989,0.6360973162799811,0.45633125514859085,0.030944259389398623,-20416.814229506672,38.9366613148072
2015-01-07,0.474,0.474,0.474,0.474,0.0,0.0,-0.02742616033755263,0.5414000000000001,-0.012190616919098507,0,1,0,0.0,0.5206227345014877,0.6308891254774914,0.7761218856200713,35.0007777111388,10.704860834449907,-0.005333974071926165,26.463615259895477,0.0,-8.888888888888891,0.6368376100479719,0.44330524709488583,0.028733955147298724,-20416.814229506672,38.9366613148072
2015-01-08,0.461,0.488,0.46,0.474,6.75,3.225,0.006507592190889255,0.5348000000000002,-0.010969832959361825,0,1,0,-0.02742616033755263,0.5114500061166434,0.6242268068313154,0.76988184828106,32.16067525384062,13.893424877940753,-0.005508300804078124,24.82501868241549,-12.173913043478224,-5.876152832674553,0.6381678346438441,0.4289750224990138,0.028681529779634528,-20419.808872363814,41.54471916112583
2015-01-09,0.46399999999999997,0.466,0.42200000000000004,0.461,106.16,45.37,-0.11853448275862066,0.5289333333333335,-0.02268716914544977,0,1,0,0.006507592190889255,0.5041500051756214,0.617943402641852,0.7638247819784647,38.77977867984943,12.19680140339862,-0.0047789921726187415,25.964288804332753,-37.606837606837615,-16.593583550105272,0.6301257119253362,0.41916000236037865,0.029775706223946347,-20378.56341781836,27.032928899533132
2015-01-10,0.409,0.466,0.39899999999999997,0.46399999999999997,13.67,5.994,-0.017114914425427785,0.5169333333333336,-0.022311065256641838,0,1,0,-0.11853448275862066,0.48951154284091036,0.6097495437147206,0.7567985486719605,38.029069039899454,10.139872283816349,-0.007212066176732937,19.98463842401256,-57.26495726495735,-35.68190263842439,0.6296645980474449,0.3959068305239841,0.03243458435080732,-20382.768164087018,28.502023884004714
2015-01-11,0.402,0.439,0.39,0.409,12.66,5.309,-0.10945273631840802,0.5054000000000002,-0.028624192059095277,0,1,0,-0.017114914425427785,0.47604822855769335,0.6016025027847315,0.7497728348368722,35.697323344427886,8.937352818389229,-0.008420028970616542,19.373107145218796,-34.02777777777778,-42.96652421652424,0.6247293915286474,0.3761277513284959,0.03361782832574966,-20385.476837556405,30.36577889861789
2015-01-12,0.358,0.402,0.358,0.402,8.261000000000001,3.193,-0.12290502793296088,0.49093333333333344,-0.03544269418794144,0,1,0,-0.10945273631840802,0.4578869626257405,0.5920494634598401,0.7420149569193103,39.55145402962597,8.007140211678147,-0.01113885499858943,16.048780203542606,-24.3093922651934,-38.53404243597617,0.6216649482077387,0.34819219464940465,0.034359412016767545,-20388.669837556405,23.178382324158505
2015-01-13,0.314,0.43700000000000006,0.314,0.358,13.6,4.5569999999999995,-0.213375796178344,0.4735333333333334,-0.045332957905110494,0,1,0,-0.12290502793296088,0.4357505068371651,0.5811455629320033,0.7335394132179378,38.640947984406765,6.077962181475112,-0.014636747774670604,13.545623041698988,-48.61878453038677,-35.65198485778597,0.6206557004917069,0.312772870936865,0.04069088258699844,-20393.226837556405,24.45553786505718
2015-01-14,0.247,0.331,0.247,0.314,10.64,2.988,0.25506072874493935,0.4520666666666668,-0.040259548739124074,0,1,0,-0.213375796178344,0.40671196732375503,0.5680418153660424,0.72390496939184,44.89878022969816,5.153011239046899,-0.019874025335037522,10.786690326524592,-33.46613545816733,-35.46477075124915,0.6196976240284248,0.26573094740014713,0.04378439097364141,-20396.214837556407,11.745969722766347
2015-01-15,0.31,0.3526,0.247,0.247,66.49,22.87,0.032258064516129004,0.43386666666666673,-0.03995082974800235,0,1,0,0.25506072874493935,0.3918332031201004,0.5579225284889427,0.7157088313840808,37.14617013564172,7.79510592417509,-0.017585375616669417,26.040738674805027,-33.46613545816733,-38.517018482240466,0.5951338243405069,0.25172331851663626,0.04819979161838132,-20391.79676937459,13.105707989309337
2015-01-16,0.32,0.34299999999999997,0.31,0.31,11.48,3.715,-0.04375000000000007,0.4165333333333334,-0.04417413572343154,0,1,0,0.032258064516129004,0.38078194110162344,0.5485922332540822,0.7078730129408317,35.081143205271985,7.361761016753234,-0.014041850835631628,28.141034935852687,-13.636363636363651,-26.856211517566095,0.5594849521329397,0.2499436192956322,0.047114092217068367,-20393.260254223074,16.793924470917872
2015-01-17,0.306,0.325,0.299,0.32,14.85,4.546,0.042483660130719025,0.3981333333333334,-0.02779638312123245,0,1,0,-0.04375000000000007,0.3692770270859891,0.5390788123421575,0.6999151314964588,35.41069211799245,7.026046098831158,-0.011397171813896614,26.985632407582173,-16.8831168831169,-21.32853865921595,0.5476287673835187,0.23622837547362455,0.045605942772992056,-20395.358408069227,18.31117978466081
2015-01-18,0.319,0.33,0.303,0.306,14.82,4.685,-0.034482758620689724,0.3870666666666667,-0.02772993455046513,0,1,0,0.042483660130719025,0.36154209984199076,0.5304482706816808,0.6923722576054397,33.67118464594327,7.590599922849964,-0.007705456961949117,29.865197031085046,-14.2857142857143,-14.935064935064943,0.534856130035849,0.22757244139272287,0.044276946860635484,-20394.490815476634,22.346844876944076
2015-01-19,0.308,0.3236,0.308,0.319,9.615,3.03,-0.012987012987012991,0.37633333333333335,-0.031000885739592587,0,1,0,-0.034482758620689724,0.3533048537124537,0.5217248090863208,0.6847609257716687,32.659939038607725,7.362631679090878,-0.005065067765441883,28.82913875062154,-10.372340425531918,-13.84705719812103,0.5166772542694789,0.22132274573052146,0.042228593513447245,-20397.520815476633,22.662630931652828
2015-01-20,0.304,0.31,0.295,0.308,11.96,3.627,0.05592105263157898,0.3646666666666667,-0.027970749542961748,0,1,0,-0.012987012987012991,0.34571949160284543,0.5131865812790141,0.6772211054593584,34.309357281586664,7.137769712051092,-0.0027637747262002077,28.442734286253383,-9.146341463414643,-11.26813205822028,0.49569488400611095,0.21801940170817513,0.04028369397677244,-20396.795415476634,22.18040307602341
2015-01-21,0.321,0.326,0.301,0.304,8.924,2.7689999999999997,0.004361370716510882,0.35446666666666665,-0.02851231897686657,0,1,0,0.05592105263157898,0.3419164928947154,0.5056498526014057,0.6701672221829355,32.50441784896547,10.129165931781154,0.0005508119690541824,32.57873834018697,-5.844155844155851,-8.454279244367463,0.46939855456088914,0.22245858829625392,0.03919200154986013,-20395.134015476633,23.7184259030103
2015-01-22,0.3224,0.33899999999999997,0.321,0.321,11.71,3.877,0.03598014888337442,0.34436,-0.024586672861733994,0,1,0,0.004361370716510882,0.33891395552629766,0.49846358387193884,0.6632807425357486,31.21459857566294,12.593102406933829,0.003329944418026212,32.922586988029835,7.14285714285715,-2.6158800549044403,0.4419894113263265,0.2300677315308165,0.037678287153441535,-20398.407926587744,26.734074923704284
