time,high,low,open,volumefrom,volumeto,close,ret_holding,3_day_high,3_day_low,buy_signal,sell_signal,hold_signal,close_ret,12EMA,50EMA,100EMA,minusDI,plusDI,MACD,RSI,StoOsci,StoOsci_signal,BB_hband,BB_lband,ATR,ADI,MFI
2015-02-04,0.004593,0.0035840000000000004,0.004573,72104.12,272.05,0.003773,0.004770739464617035,0.004521,0.0035299999999999997,0,0,1,-0.17493986442160503,0.005461535343114321,0.011273890573224848,0.01766256945705318,40.18937885157925,10.530654704683041,6.956710960361523e-05,26.92158290098091,-30.96041730592205,-31.3662947986503,0.008420509595042008,0.0032647761192437386,0.001577135885425886,427291.37746113143,7.567335825851117
2015-02-05,0.004653,0.003453,0.003773,32516.01,123.27,0.0037909999999999997,0.09918227380638389,0.004521,0.0035299999999999997,0,0,1,0.004770739464617035,0.0052045299057121176,0.010980443884078775,0.017387884913349156,38.247229660876734,9.83198003514528,7.209548269723797e-05,27.07612053353823,-34.98005523166616,-34.681192982897336,0.00834845886403277,0.002907112564538692,0.0015501976078954656,427237.54956113145,7.351854635628754
2015-02-06,0.006138,0.003768,0.0037909999999999997,35110.29,146.3,0.0041670000000000006,-0.03719702423806115,0.004521,0.0033350000000000003,0,0,1,0.09918227380638389,0.0050449099202179454,0.010713250006271765,0.017126085212094716,33.463692547623914,16.43889821478143,0.00011329719862921946,30.387670507492032,-25.31451365449524,-30.418328730694487,0.008125780900941092,0.0027230762419160844,0.0016087549216172183,427140.5100674606,12.38662710204649
2015-02-07,0.004543999999999999,0.003987,0.0041670000000000006,9251.19,37.12,0.004012,0.025922233300099684,0.004521,0.0032189999999999996,0,0,1,-0.03719702423806115,0.004886000701722877,0.010450455888378755,0.01686640035640967,32.423985539652094,15.928146520152406,0.00014243334787284595,29.78716193465847,-16.837968561064066,-25.710845815741823,0.007704766669351903,0.002646661902076702,0.0015336295700731312,427106.7222039058,11.560568743267538
2015-02-08,0.004145,0.003941,0.004012,20851.13,85.82,0.004116,-0.049805636540330545,0.004521,0.003081,0,0,1,0.025922233300099684,0.004767539055303973,0.010202045853540372,0.01661391718103522,32.3029039140687,15.73284398579346,0.00017868380909419508,30.77564009014398,-5.50310223900729,-15.88519481818887,0.00721356849987881,0.002675431500121223,0.0014386560293536217,427168.14239998424,11.71133303859824
2015-02-09,0.004603,0.003827,0.004116,46590.66,182.22,0.0039109999999999995,0.06775760675019193,0.004521,0.003081,0,0,1,-0.049805636540330545,0.0046357638160264385,0.009955338173009377,0.016362374266559277,30.738854633595935,17.828761208932303,0.00019736615949318215,29.88259365201641,-11.790878754171308,-11.377316518080894,0.0063127208421858046,0.0030132791578142276,0.001391323455828363,427025.3720907059,16.70648832470448
2015-02-10,0.004323,0.003879,0.0039109999999999995,10541.54,44.02,0.004176,-0.04166666666666663,0.004521,0.003081,0,0,1,0.06775760675019193,0.004565030921253141,0.009728697460342342,0.01612105992464721,29.837126393566844,17.305752214014895,0.0002336022632942903,32.605110705194505,-19.940029985007524,-12.411336992728714,0.005607342825130373,0.003337800032012516,0.0013236574946977656,427040.2437123275,18.79294447758201
2015-02-11,0.004372,0.003998,0.004176,7640.55,30.58,0.004002,-0.04897551224387808,0.004521,0.003081,0,0,1,-0.04166666666666663,0.004478410779521888,0.009504121089348526,0.01588107854000073,29.053931071731,17.195397451552118,0.000250392781989673,31.73383543270144,-12.019623875715487,-14.583510871631447,0.005375562087012356,0.003358580770130534,0.001255824816505068,427010.3178299746,19.220792715612475
2015-02-12,0.004345,0.003759,0.004002,13026.64,49.58,0.0038060000000000004,0.14477141355754064,0.004521,0.003081,0,0,1,-0.04897551224387808,0.004374962967287752,0.009280665360354465,0.015641968073862103,29.557667756818518,16.4570192897425,0.00025214031352595117,30.737446262815837,-34.618834080717505,-22.192829313813515,0.005133542546967433,0.003377457453032601,0.001207980186754706,426968.6909357766,20.743091682264847
2015-02-13,0.004383,0.004145,0.0038060000000000004,6168.39,26.88,0.004357,0.03764057837961898,0.004521,0.003081,0,0,1,0.14477141355754064,0.0043721994338588675,0.009087580444262134,0.015418503359528199,28.254440671435958,16.021786870293372,0.000291464699745729,36.74985085655121,0.0,-15.546152652144338,0.004875813634710238,0.0035061863652897955,0.001162910173415084,426989.69799460017,28.354044848008783
2015-02-14,0.004738,0.004521,0.004357,5813.37,26.28,0.004521,-0.10993143109931436,0.004521,0.003081,0,1,0,0.03764057837961898,0.004395091828649811,0.008908498858212639,0.015202711213794967,27.3846886140023,18.396808501477345,0.00032691833828496345,38.46210899323613,87.85046728971962,17.74387773633403,0.004715644753189767,0.0035989266753816956,0.001107059446742578,426963.41799460014,42.188219705517504
2015-02-15,0.0041990000000000005,0.0035619999999999996,0.004521,12948.39,52.1,0.004024,-0.05119284294234594,0.004024,0.003081,0,1,0,-0.10993143109931436,0.004338000778088302,0.00871694988338077,0.014981350595700016,33.04420250204669,16.962992530402673,0.0003151587400450832,35.33984547238971,-136.21495327102832,-16.121495327102906,0.00465006031099666,0.003595939689003374,0.001096483771975251,426986.89162097377,43.23464685330012
2015-02-16,0.004033,0.0034549999999999997,0.004024,6790.12,25.92,0.0038179999999999998,0.01597695128339449,0.003879,0.003081,0,0,1,-0.05119284294234594,0.004258000658382409,0.008524834201679562,0.014760294148260411,32.33581148995546,16.13610321312993,0.0002922758868883148,34.10407380126347,-107.03703703703717,-51.800507672781954,0.004580709016530653,0.0035688624120408094,0.0010594492168341616,426993.52857599105,36.87927082279335
2015-02-17,0.004151,0.0037649999999999997,0.0038179999999999998,4810.24,18.66,0.003879,-0.08997164217581854,0.003879,0.003081,0,1,0,0.01597695128339449,0.004199692864785116,0.008342644625143109,0.014544822977007729,31.226838534382175,16.631119202612936,0.0002799939103892645,34.8307875219529,-54.91803278688537,-99.39000769831695,0.004456679019297284,0.003593749552131322,0.0010113457013460072,426985.89054490294,41.6287713568695
2015-02-18,0.004203,0.0033469999999999997,0.003879,15109.71,53.34,0.0035299999999999997,0.009348441926345652,0.003563,0.003081,0,0,1,-0.08997164217581854,0.004096663193279713,0.00815391346337279,0.014326707670532327,32.57558694265209,15.356976878782975,0.00024819679458528104,32.61464482021418,-140.57377049180343,-100.84294677190866,0.0044945291398452375,0.003521185145869083,0.0010002495798212925,426955.357133688,51.49150681643053
2015-02-19,0.003967,0.003331,0.0035299999999999997,6999.51,24.94,0.003563,-0.0639910188043783,0.003563,0.003081,0,1,0,0.009348441926345652,0.004014561163544372,0.00797387764127974,0.014113564944383171,30.81810313171511,14.459113916272454,0.00022964748176716645,33.048423727731475,-114.80144404332133,-103.43108244067004,0.00451967624191521,0.0034634666152276814,0.0009742317526912002,426948.6123538138,57.62876398162963
2015-02-20,0.003658,0.003257,0.003563,25227.62,84.13,0.0033350000000000003,-0.03478260869565242,0.003503,0.003081,0,0,1,-0.0639910188043783,0.0039100132922298535,0.007791960871033476,0.013900128014791424,30.340106663290477,13.900130378177542,0.00020319419751694623,31.537854462729214,-46.46581691772884,-100.6136771509512,0.004547888099983557,0.003316397614302192,0.0009332866274989716,426897.21123161924,42.13008990304351
2015-02-21,0.003483,0.003207,0.0033350000000000003,12129.87,39.05,0.0032189999999999996,-0.04287045666356004,0.003503,0.003081,0,0,1,-0.03478260869565242,0.003803703554963722,0.007612629072169419,0.013688620529350009,29.995278450765543,13.508025293244435,0.00017985803964030772,30.767328100090936,-26.589595375722528,-62.61895211225757,0.004589497899156097,0.0031615021008439366,0.0008863375826776165,426861.55688379315,42.508498576922754
2015-02-22,0.0032649999999999997,0.003015,0.0032189999999999996,9004.07,27.74,0.003081,0.013956507627393755,0.003503,0.003081,1,0,0,-0.04287045666356004,0.003692518392661611,0.007434918128162775,0.013478568637679711,31.26454481222788,13.141710068049427,0.0001578850346850534,29.833503322258764,-19.904458598726098,-30.986623630725827,0.0046088861005495595,0.002994256756593331,0.0008408848982006439,426848.4636037932,46.7092380080733
2015-02-23,0.003339,0.003057,0.003081,11227.23,35.07,0.003124,0.057618437900128106,0.003503,0.003124,1,0,0,0.013956507627393755,0.0036050540245598246,0.007265862515293647,0.01327352767455734,30.254927291556648,13.564726259419919,0.0001491094340207767,30.540925474766752,-16.560509554140115,-21.01818784286292,0.00462106701233991,0.0028696472733744103,0.0008009645483291692,426830.0580718783,29.85322770317599
2015-02-24,0.0033729999999999997,0.003094,0.003124,9742.68,32.19,0.003304,0.012711864406779627,0.003503,0.003089,0,0,1,0.057618437900128106,0.00355873802078139,0.007110495357831151,0.013076111284962147,29.2359474397488,13.518303832861953,0.00015746891155883993,33.56062102689664,-13.614649681528636,-16.69320594479829,0.004551414173372292,0.0028147286837705995,0.0007636813663056571,426846.3261363944,27.078634110926856
2015-02-25,0.003401,0.0032630000000000003,0.003304,5653.26,18.92,0.003346,0.0179318589360431,0.003503,0.003077,0,0,1,0.012711864406779627,0.00352600909450733,0.006962868088896596,0.012883435813972798,28.714118199147386,13.639168513178445,0.00016696436541760755,34.27858481785127,-0.15923566878976098,-10.111464968152843,0.004501452544748914,0.002770976026679692,0.0007189898401409673,426850.16497697413,31.347740228087318
2015-02-26,0.0034939999999999997,0.003179,0.003346,17794.02,60.61,0.003406,-0.05490311215502075,0.003503,0.003077,0,0,1,0.0179318589360431,0.003507546156890818,0.006823383065802612,0.012695763817656504,27.492203695021495,14.31513122633254,0.00017744223223141583,35.35334040164392,-6.847133757961759,-6.873673036093392,0.004474982502970145,0.0027403032113156047,0.000690133422988041,426876.9103420535,42.037068794130526
2015-02-27,0.003622,0.003128,0.003406,11776.96,37.91,0.0032189999999999996,0.029201615408512183,0.003503,0.003077,0,0,1,-0.05490311215502075,0.0034631544404460763,0.006682034710280942,0.012508105128197958,25.62651234981976,15.10205190548995,0.00017181919965761664,33.513831375046536,-10.907643312101872,-5.971337579617804,0.004306462852595673,0.002746251433118648,0.0006761238927746094,426852.9671841588,35.713163072447344
2015-02-28,0.0036560000000000004,0.0032340000000000003,0.0032189999999999996,7131.55,23.63,0.0033130000000000004,0.01992152127980673,0.003503,0.002915,0,0,1,0.029201615408512183,0.0034400537573005263,0.006549915702034631,0.01232602383853067,24.051392792882936,14.65202568339408,0.00017394035675435482,35.33525093234209,-4.084321475625736,-7.279699515229795,0.003996064986748132,0.002884077870394761,0.0006590436147192803,426838.18443534366,34.31506139102896
2015-03-01,0.003542,0.003361,0.0033130000000000004,22190.26,74.98,0.003379,-0.06510802012429717,0.003503,0.002915,0,0,1,0.01992152127980673,0.0034306608715619835,0.0064255660666607236,0.012148855049648874,23.234981585420776,14.154670786612966,0.00017862088750218827,36.64757974769339,15.63517915309448,0.21440478845561786,0.003845977243421304,0.0029420227565787323,0.000628326213667903,426778.11758451496,46.84583437793824
2015-03-02,0.0036710000000000002,0.003159,0.003379,31799.08,100.45,0.003159,0.10889522000633112,0.003503,0.002915,0,0,1,-0.06510802012429717,0.0033888668913216783,0.006297465436595598,0.011970838117972659,24.475055594554764,13.072374317675104,0.00016600125792944954,34.159042286069464,-17.263843648208418,-1.9043286569132303,0.0037467217067119283,0.002947135436145251,0.00062001719840591,426677.66758451494,41.67300156629255
2015-03-03,0.003514,0.003121,0.003159,16419.79,57.52,0.003503,-0.06451612903225801,0.003503,0.002857,0,1,0,0.10889522000633112,0.0034064258311183432,0.006187878556729104,0.011803158155240526,23.584136054063485,12.285763746425692,0.00017881457681046843,40.91513466785089,-48.32214765100649,-16.650270715373484,0.0036082087611895093,0.0030319340959533837,0.0006038016842340593,426731.96763540554,44.788833991340525
2015-03-04,0.00351,0.003268,0.003503,20812.7,68.2,0.0032770000000000004,0.008849557522123908,0.003462,0.002687,0,0,1,-0.06451612903225801,0.0033865141647924446,0.006073726456465218,0.011634323340285267,22.667858246203156,11.808444049504878,0.00017011345674837572,38.145767867433534,1.006711409396105,-21.526426629939607,0.0035659231489860448,0.0030380768510139913,0.0005779587067887693,426668.8403626783,44.17301347591182
2015-03-05,0.003333,0.0033060000000000003,0.0032770000000000004,8664.41,28.64,0.0033060000000000003,-0.009981851179673429,0.003462,0.002565,0,0,1,0.008849557522123908,0.0033741273702089917,0.005965188164054817,0.011469406046418232,22.447697333731284,11.693754880877863,0.00016426941154741906,38.718955613026154,17.226890756302776,-10.029515161769208,0.0035046607712734233,0.0030626249430123287,0.0005406759420181429,426640.20036267827,44.08375861635188
2015-03-06,0.003505,0.003273,0.0033060000000000003,7811.11,25.57,0.003273,0.008860372746715584,0.003462,0.002537,0,0,1,-0.009981851179673429,0.003358569313253762,0.0058596121576212955,0.011307100976192128,21.503781886255847,14.319504043474362,0.00015619138165104873,38.2841975443254,3.3613445378152025,7.198315567838023,0.00349841566549379,0.0030600129059348193,0.0005186276604454184,426614.63036267826,52.39975627473661
2015-03-07,0.003568,0.00281,0.003273,6673.82,22.04,0.0033020000000000002,-0.02816474863718954,0.003462,0.002537,0,0,1,0.008860372746715584,0.0033498663419839524,0.005759313641636147,0.011148584125178421,26.662409508758532,12.453089213884304,0.00015073730050619216,38.93312840778542,-191.17647058823488,-56.86274509803897,0.0035019862596797316,0.00306829945460602,0.0005357256846993171,426621.20165555424,53.884721416205934
2015-03-08,0.0033350000000000003,0.003201,0.0033020000000000002,3505.32,11.25,0.0032090000000000005,-0.0012464942349644792,0.003462,0.002537,0,0,1,-0.02816474863718954,0.0033281945970633445,0.005659301341964142,0.010991364637551125,26.00864391270828,12.14773791808684,0.00013908445576587582,37.568860369058434,-77.6470588235295,-88.48739495798306,0.0034851685183756526,0.0031034029101958136,0.0005070309929350802,426611.2949391363,57.07230621024853
2015-03-09,0.003312,0.00299,0.0032090000000000005,26092.69,83.63,0.0032049999999999995,-0.036193447737909334,0.003462,0.002537,0,0,1,-0.0012464942349644792,0.0033092415821305223,0.005563054230514568,0.010837179199183776,28.395446688435165,11.414064753639062,0.00012951997794182076,37.507981605523256,-168.5863874345547,-145.8033056154397,0.003474126369461533,0.0031260164876813616,0.0004938144934397173,426639.3447528009,47.79636497904703
2015-03-10,0.0032869999999999996,0.003048,0.0032049999999999995,30457.91,94.08,0.003089,-0.0038847523470380008,0.003462,0.002537,0,0,1,-0.036193447737909334,0.00327535826180275,0.005466032495984585,0.010683749908110829,27.071559192008426,10.881904165480318,0.00011432305319807024,35.70120935771163,-110.64814814814773,-118.96053146874397,0.00348983923518957,0.003079589336239039,0.0004756134581940232,426577.54324652476,39.4077022712674
2015-03-11,0.0035090000000000004,0.003077,0.003089,9032.95,27.79,0.003077,0.12512187195320124,0.003462,0.002537,0,0,1,-0.0038847523470380008,0.0032448416061407886,0.005372344947122444,0.010533121197059129,24.79230054900906,14.292342935476526,0.00010276893942410192,35.51064301753162,-97.22222222222187,-125.48558593497476,0.0034932137927922904,0.0030377862072077464,0.0004724982111801644,426549.7532465248,40.084268775145645
2015-03-12,0.003462,0.002977,0.003077,33884.93,117.31,0.003462,-0.06008087810514151,0.003462,0.002455,0,1,0,0.12512187195320124,0.0032782505898114366,0.005297429458999995,0.010393098995137165,24.402150717887775,12.95633493266032,0.00011920513606396152,45.55233102477184,-143.51851851851796,-117.12962962962918,0.0035086266848928637,0.0030303733151071733,0.00047339119609586696,426667.0632465248,44.402966456887285
2015-03-13,0.003254,0.002881,0.003462,20661.33,67.23,0.003254,-0.104179471419791,0.0032700000000000003,0.00245,0,0,1,-0.06008087810514151,0.0032745197298404464,0.00521729497041176,0.010251730698203756,23.544441138821174,11.545890385709589,0.00011420793715971183,41.76831536282799,-149.79919678714856,-130.17997917596279,0.0035096900743149593,0.0030343099256850774,0.00048107753923187644,426734.29324652476,42.97784124007246
2015-03-14,0.0034130000000000002,0.00281,0.003254,72020.61,209.94,0.002915,0.12178387650085765,0.0032700000000000003,0.002447,0,0,1,-0.104179471419791,0.0032192090021726854,0.005127008893140711,0.010106448902199722,20.960909877005086,13.172337776720417,8.741824563553765e-05,36.453346017337054,-178.3132530120481,-157.21032277257152,0.003542231019108362,0.0029449118380345317,0.0004897862864295996,426597.4666793606,32.92517246256679
2015-03-15,0.0032700000000000003,0.002806,0.002915,9081.68,29.7,0.0032700000000000003,-0.10305810397553528,0.0032700000000000003,0.0024010000000000004,0,1,0,0.12178387650085765,0.003227023001838426,0.00505418501497833,0.009971073676413589,19.265719272761284,12.061347181125461,9.246401665026011e-05,44.4281818067001,-179.9196787148594,-169.34404283801868,0.003525465516402434,0.0029461059121690314,0.00048794440882748546,426627.1666793606,29.279017698559286
2015-03-16,0.0033020000000000002,0.002881,0.0032700000000000003,41216.84,120.89,0.002933,-0.025912035458574678,0.003008,0.00213,0,0,1,-0.10305810397553528,0.0031817886938632837,0.004971001288900749,0.009831705880841042,17.781277522682174,11.717669401564969,7.282656361531459e-05,39.3763307603594,-149.79919678714856,-169.34404283801868,0.0035473340071533496,0.002891951707132401,0.00048316266533980797,426536.140242306,28.964234484989902
2015-03-17,0.0030789999999999997,0.002857,0.002933,42319.48,120.91,0.002857,-0.059502975148757464,0.003008,0.00213,0,0,1,-0.025912035458574678,0.003131821202499702,0.004888099277571308,0.009693592893101614,17.485432656242317,11.220340817642692,5.523799546362665e-05,38.31813804150606,-57.963446475195695,-129.22744065906787,0.003510395702384274,0.002836604297615762,0.0004645081892441074,426415.230242306,21.48420794824918
2015-03-18,0.002687,0.002477,0.002857,15803.15,42.46,0.002687,-0.04540379605508005,0.003008,0.00213,0,0,1,-0.059502975148757464,0.0030633871713459013,0.0048017816588430216,0.00955484847937683,23.54481434909736,10.396385364361608,3.373089150549127e-05,35.988374885808184,-27.096774193548413,-78.28647248529755,0.003544827201985006,0.002717887083729316,0.00045847189001238547,426457.69024230604,22.298091852665763
2015-03-19,0.002771,0.0025,0.002687,29789.91,76.41,0.002565,-0.01091617933723188,0.003008,0.00213,0,0,1,-0.04540379605508005,0.0029867122219080704,0.004714064731045256,0.00941643563820105,22.272371180373863,11.509676509631909,1.3881531485267456e-05,34.37318799496285,-24.129032258064537,-36.39641764226953,0.0035710575041004184,0.00258579963875676,0.0004450810407257865,426417.93448584847,21.570164294048112
2015-03-20,0.002618,0.002518,0.002565,32817.64,83.26,0.002537,0.0031533307055575666,0.003008,0.00213,0,0,1,-0.01091617933723188,0.002917525726229906,0.004628689643553285,0.009280209189919841,21.798148841838387,11.26461298828605,2.0789710819222066e-06,33.996074390250115,-11.848341232227524,-21.024715894613475,0.003577733349028469,0.002473980936685852,0.00042043239495965893,426366.3132858485,18.175809007740725
2015-03-21,0.002569,0.002517,0.002537,9043.98,23.02,0.002545,0.0216110019646365,0.003008,0.00213,0,0,1,0.0031533307055575666,0.0028602140760406896,0.004546976324198255,0.009146838710911527,21.560955751964602,11.130178840231386,-1.7686039930201228e-06,34.2181368753501,-5.823068309070546,-13.93348059978752,0.003552431255814484,0.0023911401727569797,0.0003941157953196833,426368.08405507926,18.24457076372471
2015-03-22,0.002833,0.0026,0.002545,6200.4,16.12,0.0026,0.0211538461538463,0.003008,0.00213,0,0,1,0.0216110019646365,0.002820181141265199,0.004470624311484599,0.009017198340398427,20.110844455283292,16.546769465232273,2.5750090711308313e-06,35.81689778054108,3.4714445688689572,-4.7333216574763535,0.0035224201043597657,0.002334151324211697,0.00038653609565399166,426351.96405507927,18.40726432598123
2015-03-23,0.002761,0.002583,0.0026,22272.23,59.13,0.0026550000000000002,0.13295668549905826,0.003008,0.00213,0,0,1,0.0211538461538463,0.00279476865799363,0.004399423358093046,0.008891214214845983,19.65274008817696,15.828971694154683,1.1819131830334562e-05,37.45394775263189,1.5677491601343443,-0.26129152668906447,0.0034774585189889804,0.0023005414810110536,0.0003716406602501351,426340.6695606972,19.021127927271124
2015-03-24,0.003008,0.00206,0.0026550000000000002,32828.81,98.75,0.003008,-0.13663563829787229,0.003008,0.00213,0,1,0,0.13295668549905826,0.0028275734798407642,0.004344857736207044,0.008774714923462892,26.80219306707954,12.642566321393813,4.26409325629793e-05,46.82788179090436,-56.99888017917134,-17.319895483389327,0.003465251191058739,0.0023011773803698655,0.0004128091845179826,426439.4195606972,27.53246502058039
2015-03-25,0.002597,0.002439,0.003008,24250.2,62.98,0.002597,-0.05467847516365032,0.002597,0.00213,0,1,0,-0.13663563829787229,0.002792100636788339,0.004276314295571473,0.008652383934879469,23.680871619571935,11.170242272695974,3.651759162789177e-05,39.420052178877015,-14.557670772676367,-23.329600597237768,0.003437775611613005,0.002260081531244172,0.0004239656713381267,426502.3995606972,24.189776145259074
2015-03-26,0.002614,0.002455,0.002597,21423.12,52.59,0.002455,-0.0020366598778005507,0.002595,0.00213,0,0,1,-0.05467847516365032,0.002740239000359364,0.004204890205549063,0.008529663460921459,22.868997475360477,11.15384019452681,2.4642467880844866e-05,37.22877925329109,-16.262482168330944,-29.27301104005953,0.0032898307991635223,0.0022641692008365114,0.00040503955195683196,426449.8095606972,13.361226656086714
2015-03-27,0.002534,0.002447,0.002455,7988.99,19.57,0.00245,-0.001224489795918382,0.002595,0.00213,0,0,1,-0.0020366598778005507,0.002695586846457923,0.004136070981802041,0.008409274085457668,22.59478543408381,10.930159644654367,1.8471606481404858e-05,37.1504705666095,-11.820652173913013,-14.213601704973422,0.003183625436687127,0.0022555174204557647,0.0003823224411027725,426431.5892158696,14.122202975208353
2015-03-28,0.002508,0.0024289999999999997,0.00245,12309.86,30.12,0.002447,-0.018798528810788584,0.002595,0.00213,0,0,1,-0.001224489795918382,0.0026573427162336276,0.004069832904084314,0.008291209252082267,22.59848684522088,10.717255657773986,1.628508776298492e-05,37.10004607509678,-10.367454068241473,-12.816862803495125,0.0031564526985644876,0.00221583301572126,0.0003606565524525745,426415.1947854899,17.627173396337838
2015-03-29,0.002552,0.0023510000000000002,0.002447,10737.62,25.78,0.0024010000000000004,-0.1128696376509789,0.002595,0.00213,0,0,1,-0.018798528810788584,0.002617905375274608,0.004004388476473165,0.008174571445110341,23.429796984096175,10.167548888246765,1.3929222218447943e-05,36.28675391083839,-31.399999999999913,-17.862702080718112,0.002986857051443288,0.0022612858056996026,0.00034925251299167636,426402.24065613665,13.744821953107078
2015-03-30,0.0028829999999999997,0.0020559999999999997,0.0024010000000000004,13672.78,29.12,0.00213,0.12676056338028152,0.002595,0.00213,1,0,0,-0.1128696376509789,0.0025428430098477454,0.003930883046023237,0.00805487696104875,19.045188803518563,15.754863441320666,-2.8000101451808247e-06,31.856162155456076,-90.40000000000003,-44.055818022747125,0.0029678764749097196,0.002165552096518886,0.00038337733349227087,426378.3319741536,15.851109394827233
2015-03-31,0.002442,0.002393,0.00213,18557.89,44.54,0.0024,0.0641666666666667,0.002595,0.002146,0,0,1,0.12676056338028152,0.0025208671621788615,0.0038708484167674236,0.007942899199443824,17.683237180125158,14.628208197226478,6.8705215464809366e-06,39.7493832701709,-8.657243816254422,-43.48574793875144,0.0029089500483820163,0.0021591928087608746,0.0003782789525285372,426346.5176884393,24.46026708921997
2015-04-01,0.002595,0.002246,0.0024,15033.14,38.39,0.002554,-0.028582615505090114,0.002595,0.002146,0,0,1,0.0641666666666667,0.002525964521843652,0.0038192073023843877,0.007836188324207313,16.263975417295928,16.9727183139365,2.5162460337288214e-05,43.751418388518815,-34.62897526501769,-44.56207302709069,0.0028900907962696653,0.0021590520608732256,0.0003761875987764988,426375.8876884393,30.312480572619222
2015-04-02,0.002526,0.0024809999999999997,0.002554,14182.7,35.19,0.0024809999999999997,0.015316404675534079,0.002595,0.002146,0,0,1,-0.028582615505090114,0.0025190469030984745,0.0037667285846438234,0.007730144991054693,15.971471520799202,16.667467837740617,3.335527639245807e-05,42.31653591849542,6.89045936395752,-12.131919905771506,0.0028839969842376235,0.0021531458729052676,0.0003545313417210346,426340.6976884393,38.044013785614034
