time,close,high,low,open,volumefrom,volumeto,ret_holding,3_day_high,3_day_low,buy_signal,sell_signal,hold_signal,close_ret,12EMA,50EMA,100EMA,minusDI,plusDI,MACD,RSI,StoOsci,StoOsci_signal,BB_hband,BB_lband,ATR,ADI,MFI
2014-06-05,12.0,15.49,12.0,15.49,2.191,26.62,0.0,15.0,5.0,0,0,1,-0.2253066494512589,12.969612577700516,7.839885246117155,5.37049896605361,25.979926152816525,31.02301490471463,-0.27104385434369416,53.55352916322892,39.3939393939394,51.341991341991296,20.193054239254984,7.759802903602179,2.7080468124806507,7729.501677846547,5.756068388912055
2014-06-06,12.0,12.0,12.0,12.0,19.22,230.68,0.0,15.0,5.0,0,0,1,0.0,12.820441411900438,8.003027001171384,5.501776214250568,25.979926152816525,31.023014904714625,-0.4160392378154705,53.55352916322892,39.3939393939394,39.39393939393935,19.413209055677473,7.682505230036831,2.514614897303461,7729.501677846547,5.586726545513287
2014-06-07,12.0,12.0,12.0,12.0,17.7,212.36,-0.5833333333333333,15.0,5.0,0,0,1,0.0,12.694219656223448,8.159771040341134,5.63045391297828,25.979926152816518,31.023014904714625,-0.5077599259980903,53.55352916322892,49.367088607594944,42.71832246515786,18.475486202828876,7.7630852257425715,2.334999547496071,7729.501677846547,5.327680848581807
2014-06-08,5.0,12.0,5.0,12.0,2.464,22.41,0.0,15.0,5.0,1,0,0,-0.5833333333333333,11.510493555265995,8.035858450523834,5.61796967707772,41.536113123857334,24.503164340130386,-1.0068472763830654,38.70121534358968,-39.24050632911391,16.506840557473428,18.866838417683464,5.800304439459411,2.668213865532066,7707.091677846547,5.318349469806023
2014-06-09,5.0,5.0,5.0,5.0,0.0,0.0,0.0,15.0,5.0,1,0,0,0.0,10.508879162148151,7.916805177954273,5.60573265376925,41.53611312385733,24.503164340130386,-1.2860827196920532,38.70121534358967,0.0,3.375527426160294,18.740874306632577,4.354839979081727,2.477627160851204,7707.091677846547,37.722012838217594
2014-06-10,5.0,5.0,5.0,5.0,0.0,0.0,0.0,15.0,5.0,1,0,0,0.0,9.661359291048436,7.802420661171753,5.5937379477540174,41.53611312385733,24.503164340130382,-1.4099500208661235,38.70121534358968,0.0,-13.080168776371353,18.23858712564216,3.2871271600721457,2.300653792218975,7707.091677846547,39.54193597923778
2014-06-11,5.0,5.0,5.0,5.0,0.0,0.0,2.0,15.0,5.0,1,0,0,0.0,8.944227092425601,7.6925218117140375,5.581980760669779,41.536113123857334,24.503164340130382,-1.4267286906214525,38.70121534358968,0.0,0.0,18.488326824000787,2.594530318856374,2.1363213784890482,7707.091677846547,40.382851069786774
2014-06-12,15.0,15.0,5.0,5.0,2.094,31.41,0.0,15.0,9.1,0,1,0,2.0,9.875884462821663,7.979089583803683,5.768476191151566,29.143727057827835,47.02780287505649,-0.7340782738009468,60.01126239740923,0.0,0.0,19.168055581014094,2.9005158475573527,2.6980127085969734,7738.501677846547,48.9943327086501
2014-06-13,15.0,15.0,15.0,15.0,0.0,0.0,0.0,15.0,8.5,0,1,0,0.0,10.664209930079869,8.254419404046676,5.951278642811931,29.143727057827835,47.02780287505649,-0.26958485414218836,60.01126239740923,95.23809523809524,31.7460317460317,19.51176746458256,2.842518249703172,2.5052975151257613,7738.501677846547,48.57288954028302
2014-06-14,15.0,15.0,15.0,15.0,0.0,0.0,-0.19999999999999996,15.0,8.5,0,1,0,0.0,11.331254556221428,8.518951976437002,6.130461243944368,29.143727057827835,47.027802875056494,0.02816910564764874,60.011262397409226,95.23809523809524,63.492063492063444,19.84117698107825,2.7988230189217695,2.3263476926167783,7738.501677846547,10.973882181734552
2014-06-15,12.0,15.0,12.0,15.0,0.07773,0.9328,-0.2416666666666667,15.0,8.5,0,0,1,-0.19999999999999996,11.4341384706489,8.655463663635551,6.246689734163292,36.52024282967828,42.13195787476352,0.014288053141720325,53.09514071608601,66.66666666666667,85.71428571428567,19.917442066752727,2.8654150761044335,2.3744657145727226,7737.568877846547,15.611648938634488
2014-06-16,9.1,12.0,9.1,12.0,1.0,9.1,0.0,15.0,8.5,0,0,1,-0.2416666666666667,11.075040244395224,8.67289646114004,6.303190927546197,42.79988864123088,37.96411312244516,-0.1878429189695443,47.40742763351148,39.084842707340314,66.9965348707007,19.212824972204263,2.655746456367183,2.4120038778175283,7728.468877846547,13.958935600127504
2014-06-17,9.1,9.1,9.1,9.1,0.0,0.0,0.0,15.0,8.5,0,0,1,0.0,10.771187899103651,8.689645619526706,6.358573285416569,42.79988864123088,37.964113122445156,-0.311869897038503,47.407427633511475,39.084842707340314,48.27878402711573,18.39823295851293,2.55748132720137,2.239717886544848,7728.468877846547,8.783249675346923
2014-06-18,9.1,9.1,9.1,9.1,0.0,0.0,0.0,15.0,8.5,0,0,1,0.0,10.514082068472321,8.705737948172718,6.412858962933073,42.79988864123087,37.964113122445156,-0.3797302910521717,47.40742763351147,40.99999999999999,39.72322847156017,17.45539639157825,2.587460751278905,2.0797380375059302,7728.468877846547,9.763951899913977
2014-06-19,9.1,9.1,9.1,9.1,0.0,0.0,0.6483516483516485,15.0,8.5,0,0,1,0.0,10.29653098101504,8.721199205107123,6.466069676538359,42.79988864123087,37.96411312244516,-0.40796372217451204,47.407427633511475,40.99999999999999,40.36161423578006,17.177459386732455,2.4511120418389867,1.931185320541221,7728.468877846547,10.76944260809401
2014-06-20,15.0,15.0,9.1,9.1,0.1933,2.9,-0.19999999999999996,15.0,8.5,0,1,0,0.6483516483516485,11.02014159932042,8.967426687259785,6.635058395814827,33.30622975413966,51.7246056720993,-0.032425649175814364,59.3295723749694,40.99999999999999,40.99999999999995,17.797163347842503,2.2599795093003676,2.214672083359705,7731.368877846547,60.127145854016284
2014-06-21,12.0,15.0,12.0,15.0,5.0,60.0,0.24916666666666676,14.99,8.5,0,0,1,-0.19999999999999996,11.170889045578818,9.086351130896656,6.741294863224435,29.657188557081838,46.0576413116075,0.008598950554483675,52.77811689651982,70.0,50.66666666666661,17.797163347842503,2.2599795093003676,2.2707669345482975,7671.368877846547,27.83455029829061
2014-06-22,14.99,14.99,5.0,12.0,0.2176,2.167,0.0,14.99,8.5,0,1,0,0.24916666666666676,11.75844457702823,9.317866772822278,6.904635559002169,41.16248664097589,32.94531493218782,0.22005461605535537,57.78191443007113,0.0,36.99999999999994,18.365963341356192,3.118322372929539,2.8221407249377046,7673.535877846547,30.782227641236275
2014-06-23,14.99,14.99,14.99,14.99,0.0,0.0,0.0,14.99,6.1,0,1,0,0.0,12.255606949793117,9.540303369966502,7.064741785556581,41.16248664097589,32.94531493218782,0.33593195258604425,57.78191443007113,99.9,56.633333333333276,18.65437969490438,4.257048876524205,2.6205592445850114,7673.535877846547,30.782227641236275
2014-06-24,14.99,14.99,14.99,14.99,0.0,0.0,0.0,14.99,6.1,0,1,0,0.0,12.676282803671098,9.754016963301149,7.221677591783183,41.16248664097589,32.94531493218782,0.3850625058470072,57.78191443007113,99.9,66.59999999999995,18.60710018054998,5.731471248021465,2.4333764414003674,7673.535877846547,30.782227641236275
2014-06-25,14.99,14.99,14.99,14.99,0.0,0.0,0.0,14.99,6.1,0,1,0,0.0,13.032239295414005,9.959349631406987,7.375505758282525,41.16248664097589,32.94531493218782,0.38890432832729027,57.78191443007113,99.83050847457626,99.87683615819203,18.07868749624871,7.687026789465595,2.2595638384431984,7673.535877846547,30.782227641236275
2014-06-26,14.99,14.99,14.99,14.99,0.0,0.0,-0.43295530353569045,14.99,6.1,0,1,0,0.0,13.333433249965696,10.156630038018477,7.52628782247495,41.1624866409759,32.94531493218781,0.363272265428517,57.78191443007113,99.83050847457626,99.85367231638413,18.076811434891944,7.687474279393792,2.0981664214115416,7673.535877846547,3.99205622003727
2014-06-27,8.5,14.99,8.5,14.99,0.3,2.55,0.0,10.0,6.1,0,0,1,-0.43295530353569045,12.589828134586359,10.091664154174616,7.545569251732872,54.23908465768342,25.623240709348877,-0.09449439188164477,43.34205785045759,-10.169491525423723,63.16384180790956,17.924892531840115,6.91082175387419,2.411868819882146,7670.985877846547,3.880607263598762
2014-06-28,8.5,8.5,8.5,8.5,0.0,0.0,0.0,10.0,6.1,0,0,1,0.0,11.960623806188458,10.029245952050122,7.5644688705104395,54.23908465768342,25.623240709348877,-0.38472574652084734,43.34205785045759,0.0,29.887005649717477,17.60563354097338,6.301509316169495,2.2395924756048498,7670.985877846547,3.880607263598762
2014-06-29,8.5,8.5,8.5,8.5,0.0,0.0,0.0,10.0,6.1,0,0,1,0.0,11.428220143697926,9.969275522557961,7.582994239411223,54.239084657683414,25.623240709348877,-0.5538579441509662,43.34205785045759,0.0,-3.389830508474612,17.62834559976078,5.778797257382095,2.079621584490218,7670.985877846547,3.9295309068158275
2014-06-30,8.5,8.5,8.5,8.5,0.0,0.0,0.0,10.0,6.1,0,0,1,0.0,10.97772473697517,9.911656874614513,7.601152769323872,54.239084657683414,25.62324070934887,-0.6369589926821846,43.34205785045759,0.0,0.0,17.668302174784124,5.653126396644466,1.9310771855980595,7670.985877846547,4.343169516185242
2014-07-01,8.5,8.5,8.5,8.5,0.0,0.0,0.0,10.0,6.1,0,0,1,0.0,10.596536315902068,9.856297781492376,7.618951724386766,54.23908465768342,25.623240709348877,-0.6603293309886789,43.34205785045759,0.0,0.0,17.705925936214662,5.529788349499642,1.7931431009124839,7670.985877846547,4.343169516185242
2014-07-02,8.5,8.5,8.5,8.5,0.0,0.0,0.0,10.0,6.1,0,0,1,0.0,10.27399226730175,9.803109633198558,7.636398224893958,54.239084657683414,25.62324070934887,-0.6435314814345772,43.34205785045759,0.0,0.0,17.74130822639104,5.408691773608984,1.6650614508473063,7670.985877846547,4.343169516185242
2014-07-03,8.5,8.5,8.5,8.5,0.0,0.0,0.0,10.0,6.1,0,0,1,0.0,10.001070380024558,9.752007294641752,7.653499250143583,54.239084657683414,25.62324070934887,-0.6009708225281005,43.34205785045759,0.0,0.0,17.774533326787548,5.28975238749819,1.5461284900724988,7670.985877846547,4.343169516185242
2014-07-04,8.5,8.5,8.5,8.5,0.0,0.0,0.0,10.0,6.1,0,0,1,0.0,9.770136475405396,9.702908969361683,7.670261641229849,54.2390846576834,25.623240709348867,-0.5431238998277035,43.34205785045759,0.0,0.0,17.174903090292144,4.9608111954221625,1.435690740781606,7670.985877846547,0.0
2014-07-05,8.5,8.5,8.5,8.5,0.0,0.0,0.17647058823529416,10.0,6.1,0,0,1,0.0,9.574730863804566,9.655736068602403,7.686692103779753,54.2390846576834,25.623240709348867,-0.4774903851705061,43.34205785045759,0.0,0.0,17.03732050313161,4.598393782582698,1.3331414021543484,7670.985877846547,0.0
2014-07-06,10.0,10.0,8.0,8.5,10.56,96.5,-0.39,10.0,6.1,0,1,0,0.17647058823529416,9.64015688475771,9.669236614931721,7.732500180932629,47.16963896524205,32.05893778051173,-0.31360220991803767,49.07302057425311,-7.704160246533128,-2.5680534155110806,16.239949673098927,4.682907469758236,1.3807741591433234,7767.485877846547,97.06943356464862
2014-07-07,6.1,10.0,6.1,10.0,0.997,6.082000000000002,0.0,7.0,6.1,1,0,0,-0.39,9.095517364025755,9.529266551601065,7.700173444676537,47.50574226402499,25.099661883250047,-0.4406218276164279,38.24207706472683,-36.97996918335902,-14.894709809964086,15.425880621880182,4.22697652097698,1.5607188620616574,7761.4038778465465,92.57879536485176
2014-07-08,6.1,6.1,6.1,6.1,0.0,0.0,0.0,7.0,6.1,1,0,0,0.0,8.634668538791022,9.394785510361807,7.668486841811655,47.50574226402499,25.099661883250047,-0.4934250807035516,38.24207706472683,0.0,-14.894709809964086,14.299326417721492,4.083530725135667,1.4492389433429675,7761.4038778465465,92.57879536485176
2014-07-09,6.1,6.1,6.1,6.1,0.0,0.0,0.0,7.0,6.1,1,0,0,0.0,8.244719532823172,9.265578235445657,7.637427696429246,47.50574226402499,25.099661883250047,-0.49581830491362444,38.24207706472683,0.0,-12.326656394453044,12.751851976881351,4.361005165975809,1.3457218759613272,7761.4038778465465,92.57879536485176
2014-07-10,6.1,6.1,6.1,6.1,0.0,0.0,0.0,7.0,6.1,1,0,0,0.0,7.9147626816196075,9.141437912487003,7.606983583628667,47.50574226402499,25.099661883250047,-0.46535997264977347,38.242077064726836,0.0,0.0,10.347687975094658,5.4951691677625005,1.2495988848212323,7761.4038778465465,92.57879536485176
2014-07-11,6.1,6.1,6.1,6.1,0.0,0.0,0.0,7.0,6.1,1,0,0,0.0,7.635568422908899,9.022165837487512,7.577142324546911,47.50574226402499,25.099661883250047,-0.4148469478254426,38.242077064726836,0.0,0.0,10.323213666104923,5.176786333895093,1.1603418216197157,7761.4038778465465,95.24076739102757
2014-07-12,6.1,6.1,6.1,6.1,0.0,0.0,0.0,7.0,6.0,0,0,1,0.0,7.399327127076761,8.90757109876251,7.547891981486576,47.50574226402499,25.099661883250047,-0.3534664863492649,38.242077064726836,0.0,0.0,10.247095441610067,4.910047415532806,1.0774602629325931,7761.4038778465465,95.24076739102757
2014-07-13,6.1,6.1,6.1,6.1,0.0,0.0,0.0,7.0,6.0,0,0,1,0.0,7.199430645988029,8.797470271360059,7.5192208531403075,47.50574226402499,25.099661883250047,-0.2876865697126212,38.24207706472684,0.0,0.0,10.124772376426566,4.689513337859163,1.000498815580265,7761.4038778465465,95.24076739102757
2014-07-14,6.1,6.1,6.1,6.1,0.0,0.0,0.0,7.0,6.0,0,0,1,0.0,7.030287469682178,8.691687123463584,7.491117469909806,47.50574226402499,25.09966188325005,-0.221941755853873,38.242077064726836,0.0,0.0,9.958745309992974,4.512683261435612,0.9290346144673889,7761.4038778465465,95.24076739102757
2014-07-15,6.1,6.1,6.1,6.1,0.0,0.0,0.0,7.0,6.0,0,0,1,0.0,6.887166320500304,8.59005233430815,7.463570589317532,47.50574226402499,25.099661883250057,-0.15915954536109278,38.242077064726836,0.0,0.0,9.749278018459034,4.379293410112409,0.8626749991482897,7761.4038778465465,95.24076739102757
2014-07-16,6.1,6.1,6.1,6.1,0.0,0.0,0.0,7.0,6.0,0,0,1,0.0,6.766063809654104,8.49240322315881,7.436569191509264,47.50574226402499,25.099661883250057,-0.1011626276811084,38.242077064726836,0.0,0.0,9.494465750418883,4.291248535295415,0.8010553563519833,7761.4038778465465,95.24076739102757
2014-07-17,6.1,6.1,6.1,6.1,0.0,0.0,0.0,7.0,6.0,0,0,1,0.0,6.663592454322703,8.398583488917287,7.410102474845714,47.50574226402499,25.099661883250057,-0.048974762998222454,38.242077064726836,0.0,0.0,9.1897172457113,4.253139897145854,0.743837116612556,7761.4038778465465,95.24076739102757
2014-07-18,6.1,6.1,6.1,6.1,0.0,0.0,0.14754098360655754,7.0,6.0,0,0,1,0.0,6.576885922888441,8.308442959940137,7.384159851581442,47.50574226402499,25.099661883250057,-0.0030520509054470235,38.242077064726836,0.0,0.0,8.82627515283832,4.27372484716169,0.6907058939973735,7761.4038778465465,95.24076739102757
2014-07-19,7.0,7.0,6.1,6.1,0.1751,1.226,0.0,7.0,6.0,0,1,0,0.14754098360655754,6.641980396290219,8.257131471315034,7.376552725807552,41.5871941965969,34.43119172119773,0.09397929414571382,45.05238081419364,0.0,0.0,8.469415500149317,4.4162987855649805,0.7056554729975612,7762.629877846546,95.28175050661102
2014-07-20,7.0,7.0,7.0,7.0,0.0,0.0,0.0,7.0,6.0,0,1,0,0.0,6.697060335322492,8.20783219793013,7.369096236187601,41.5871941965969,34.43119172119773,0.16030790149484253,45.05238081419365,99.99999999999999,33.33333333333329,6.858440219573239,5.598702637569629,0.6552515106405925,7762.629877846546,15.434133142932296
2014-07-21,7.0,7.0,7.0,7.0,0.0,0.0,0.0,7.0,4.0,0,1,0,0.0,6.74366643758057,8.160466229383852,7.361787399827451,41.587194196596904,34.431191721197735,0.20355019832868182,45.05238081419365,99.99999999999999,66.66666666666661,7.031443768840965,5.554270516873333,0.6084478313091216,7762.629877846546,100.0
2014-07-22,7.0,7.0,7.0,7.0,0.0,0.0,0.0,7.0,4.0,0,1,0,0.0,6.783102370260483,8.114957749800173,7.3546232929001745,41.587194196596904,34.431191721197735,0.2295916782571955,45.05238081419364,99.99999999999999,99.99999999999994,7.170299969757912,5.543985744527814,0.5649872719298986,7762.629877846546,100.0
2014-07-23,7.0,7.0,7.0,7.0,0.0,0.0,0.0,7.0,4.0,0,1,0,0.0,6.816471236374255,8.071233916474677,7.347601049476409,41.58719419659691,34.431191721197735,0.24296359609892249,45.05238081419365,99.99999999999999,99.99999999999994,7.283911934178802,5.558945208678354,0.5246310382206202,7762.629877846546,100.0
2014-07-24,7.0,7.0,7.0,7.0,0.0,0.0,0.0,7.0,4.0,0,1,0,0.0,6.844706430778215,8.029224743279592,7.340717860377866,41.58719419659691,34.43119172119774,0.24713973666355415,45.05238081419365,99.99999999999999,99.99999999999994,7.376483272464297,5.594945298964289,0.48715739263343305,7762.629877846546,100.0
2014-07-25,7.0,7.0,7.0,7.0,0.0,0.0,-0.1428571428571429,7.0,4.0,0,1,0,0.0,6.868597749120028,7.988862988641176,7.333970972053552,41.58719419659692,34.43119172119774,0.2447699405424859,45.05238081419365,99.99999999999999,99.99999999999994,7.4500000000002995,5.649999999999714,0.45236043601675924,7762.629877846546,100.0
2014-07-26,6.0,7.0,6.0,7.0,2.0,12.0,0.0,6.0,4.0,0,1,0,-0.1428571428571429,6.734967326178485,7.91086836163564,7.3075557052802145,53.43865761629725,27.44539462468691,0.17404596272722916,37.36190681229677,-11.111111111111068,62.96296296296291,7.458481163369557,5.6272331223447445,0.49147754772984786,7750.629877846546,9.753936984499049
2014-07-27,6.0,6.0,6.0,6.0,0.0,0.0,0.0,6.0,4.0,0,1,0,0.0,6.621895429843334,7.835932347453851,7.281663513096448,53.43865761629725,27.44539462468691,0.1276073537122493,37.36190681229677,0.0,29.629629629629587,7.466480921672401,5.604947649756186,0.4563720086062873,7750.629877846546,9.753936984499049
2014-07-28,6.0,6.0,6.0,6.0,0.0,0.0,0.0,7.0,4.0,0,0,1,0.0,6.5262192098674365,7.763935000494877,7.256284037589587,53.43865761629725,27.44539462468691,0.09853388902481108,37.36190681229677,0.0,-3.703703703703743,7.474022406158818,5.583120450984056,0.4237740079915525,7750.629877846546,9.753936984499049
2014-07-29,6.0,6.0,6.0,6.0,0.00032480000000000003,0.001949,0.0,7.0,4.0,0,0,1,0.0,6.44526240834937,7.694761078906843,7.23140712595415,53.438657616297235,27.44539462468691,0.08164406077921904,37.36190681229677,0.0,0.0,7.481126653204194,5.561730489652967,0.3935044359921559,7750.629877846546,9.753936984499049
2014-07-30,6.0,6.0,6.0,6.0,0.0,0.0,0.0,7.0,4.0,0,0,1,0.0,6.376760499372544,7.628299860126182,7.207022826430306,53.438657616297235,27.44539462468691,0.07309000919545472,37.36190681229677,0.0,0.0,7.487812859280327,5.540758569291121,0.3653969762784305,7750.629877846546,9.753936984499049
2014-07-31,6.0,6.0,6.0,6.0,0.0,0.0,0.0,7.0,4.0,0,0,1,0.0,6.318797345622922,7.5644449636506454,7.183121384322775,53.43865761629723,27.4453946246869,0.07004249153586961,37.36190681229677,0.0,0.0,7.494098597109755,5.520187117175979,0.3392971922585426,7750.629877846546,9.753936984499049
2014-08-01,6.0,6.0,6.0,6.0,0.0,0.0,0.0,7.0,4.0,0,0,1,0.0,6.269751600142473,7.503094180762385,7.159693238098562,53.43865761629723,27.4453946246869,0.0704464775658209,37.36190681229677,0.0,0.0,7.500000000000273,5.499999999999747,0.31506167852578953,7750.629877846546,9.753936984499049
2014-08-02,6.0,6.0,6.0,6.0,0.0,0.0,0.0,7.0,4.0,0,0,1,0.0,6.228251353966708,7.444149310928567,7.136729015561957,53.43865761629723,27.44539462468691,0.07283205985415986,37.361906812296766,0.0,0.0,7.418314747182491,5.438828109960387,0.29255727291680456,7750.629877846546,0.0
2014-08-03,6.0,6.0,6.0,6.0,0.0,0.0,-0.33333333333333337,7.0,4.0,0,0,1,0.0,6.193135761048753,7.387516004617643,7.114219530105284,53.43865761629723,27.44539462468691,0.07616861312499668,37.361906812296766,0.0,0.0,7.315457704643051,5.398828009642684,0.2716603248513185,7750.629877846546,0.0
2014-08-04,4.0,6.0,4.0,6.0,3.0,12.0,0.0,7.0,4.0,1,0,0,-0.33333333333333337,5.855730259348945,7.254672239730677,7.052551816637853,75.33768420457085,14.537102126186042,-0.04788262236352192,22.437398974087074,-200.0,-66.66666666666673,7.6274721207735094,4.658242164940797,0.39511315879051,7738.629877846546,0.0
2014-08-05,4.0,4.0,4.0,4.0,0.0,0.0,0.0,7.0,4.0,1,0,0,0.0,5.570233296372184,7.1270380342510435,6.99210524601136,75.33768420457085,14.537102126186042,-0.11753062336822051,22.437398974087074,0.0,-66.66666666666673,7.69561669669344,4.161526160449437,0.3668907903054736,7738.629877846546,0.0
2014-08-06,4.0,4.0,4.0,4.0,0.0,0.0,0.0,7.0,4.0,1,0,0,0.0,5.3286589430841556,7.004409091731396,6.932855637179452,75.33768420457085,14.537102126186042,-0.14916079159906626,22.437398974087074,0.0,-66.66666666666673,7.630915409285679,3.7976560192857693,0.34068430528365407,7738.629877846546,0.0
