time,high,low,open,volumefrom,volumeto,close,ret_holding,15SMA,SMA_ret_holding1,buy_signal,sell_signal,hold_signal,close_ret,12EMA,50EMA,100EMA,minusDI,plusDI,MACD,RSI,StoOsci,StoOsci_signal,BB_hband,BB_lband,ATR,ADI,MFI
2015-03-13,0.0010630000000000001,0.0008702,0.0009374,45599.3,39.68,0.0008702,0.5111468627901632,0.00134148,-0.005715080855970056,0,1,0,-0.07168764668231276,0.0011902535615151387,0.0014038709707859566,0.0015587048768161093,26.694471164182048,10.451643944347841,-7.685568507755432e-05,29.154760879632448,-28.275862068965516,-162.96183400012737,0.001930431200818375,0.0007398830848959106,0.0002114402508522378,-69.15214284764771,100.0
2015-03-14,0.001639,0.0008504,0.0008702,458.33,0.6027,0.001315,0.10266159695817478,0.0013338133333333333,-0.00039985605182135675,0,0,1,0.5111468627901632,0.0012094453212820404,0.0014003858346767035,0.001553879037671236,20.23341995354535,25.600546720084445,-4.6375150807083146e-05,49.97840074554104,-31.869328493647913,-36.25529340592889,0.0019163297293788419,0.0007335559849068723,0.0002526659472199351,-69.04468707792923,100.0
2015-03-15,0.0017289999999999999,0.0013130000000000001,0.001315,0.0,0.0,0.00145,0.10137931034482772,0.0013332799999999998,0.003900156006240385,0,0,1,0.10266159695817478,0.0012464537333924956,0.0014023314882187937,0.0015518220270242808,17.759739628304434,25.1156832447881,-1.5719326659673754e-05,54.36287868611007,52.087114337568075,-2.6860254083487334,0.001905975171084353,0.0007340534003442182,0.000264332665275654,-69.04468707792923,100.0
2015-03-16,0.001667,0.0013650000000000001,0.00145,6698.0,10.7,0.0015970000000000001,-0.05259862241703195,0.00133848,-0.0016934632319247633,0,0,1,0.10137931034482772,0.0013003839282551887,0.0014099655475043312,0.0015527166403505326,16.191990089036253,22.898584252375603,1.4240976319478936e-05,58.61647301124767,59.36952714535903,26.52910432975945,0.0019156150468463947,0.0007315563817250339,0.0002670231891845359,-63.304951978591475,100.0
2015-03-17,0.001621,0.001498,0.0015970000000000001,0.0,0.0,0.001513,-0.0964970257766028,0.0013362133333333333,-0.009080386365450388,0,1,0,-0.05259862241703195,0.0013330940931390058,0.0014140061142688671,0.0015519301722247796,15.580880885736414,22.034358452939212,2.7420433108066052e-05,55.436798940424445,82.66199649737301,64.70621266009975,0.0019094065642745908,0.0007326220071539809,0.00025673581852849765,-63.304951978591475,100.0
2015-03-18,0.001477,0.001356,0.001513,2968.17,4.0569999999999995,0.001367,0.17556693489392838,0.0013240800000000003,0.0015104827502869789,0,0,1,-0.0964970257766028,0.0013383103865022357,0.0014121627372387156,0.0015482681886163682,19.318854414219924,20.934193199054036,2.537189983021192e-05,50.32680339500804,57.79334500875656,66.60828955049593,0.0018780170722067138,0.0007340114992218584,0.0002496118314907478,-66.62431561495511,90.53900287298336
2015-03-19,0.001607,0.0013880000000000001,0.001367,378.69,0.6086,0.001607,-0.10267579340385813,0.0013260800000000003,-0.00512789575289585,0,1,0,0.17556693489392838,0.0013796472501172762,0.0014198034142097464,0.0015494311947823807,17.833928817663246,23.48857605379647,3.846193543506775e-05,57.29532797920791,62.30636833046474,67.58723661219783,0.0018908656219489737,0.0007301629494795984,0.00024892527209855153,-66.01571561495511,90.68387882526032
2015-03-20,0.0016699999999999998,0.001429,0.001607,450.0,0.6489,0.001442,0.035367545076282925,0.0013192800000000001,-0.001970771936207427,0,0,1,-0.10267579340385813,0.0013892399808684644,0.0014206738685544622,0.0015473038443906506,16.448912541593682,23.69457438238935,3.442051505906579e-05,51.90421154332456,69.3631669535284,63.15429343091629,0.0018764194973036954,0.0007317519312677337,0.0002483591812343693,-66.59460980582648,89.24607631255631
2015-03-21,0.001582,0.001428,0.001442,16874.1,25.19,0.001493,0.07367716008037517,0.0013166800000000004,0.004303753886036654,0,0,1,0.035367545076282925,0.0014052030607348545,0.0014235101874346793,0.0015462285207393505,15.637488686273828,22.477683494740074,3.355945196819884e-05,53.364853470697845,69.19104991394148,66.95352839931127,0.001872103349536362,0.0007324966504636392,0.0002416192397176286,-70.52032409154079,55.42073101622199
2015-03-22,0.0016170000000000002,0.001517,0.001493,300.0,0.4809,0.001603,-0.054273237679351216,0.0013223466666666673,0.0003024925385173294,0,0,1,0.07367716008037517,0.0014356333590833383,0.0014305490036137115,0.001547352708447482,14.962500115842362,22.72579988830969,3.8425666945785334e-05,56.437791458658936,84.50946643717728,74.35456110154877,0.0018903276361184422,0.0007275580781672729,0.00023321786545208372,-70.17407609154078,55.757491325106585
2015-03-23,0.00159,0.001508,0.001603,0.0,0.0,0.001516,-0.06398416886543545,0.001322746666666667,-0.001864806564119026,0,0,1,-0.054273237679351216,0.0014479974576859017,0.0014339000230798407,0.0015467318627356507,14.771379784377078,21.934488523091428,3.396687419093732e-05,53.43858311212493,82.96041308089502,78.88697647733764,0.0018997482407057237,0.0007267089021514205,0.0002233451607769349,-70.17407609154078,55.757491325106585
2015-03-24,0.001451,0.0014089999999999999,0.001516,417.0,0.5917,0.001419,0.008456659619450413,0.0013202800000000005,0.026206562244372567,1,0,0,-0.06398416886543545,0.0014435363103496091,0.0014333157084492588,0.0015442025189191032,17.961406093310146,21.034555283699678,2.3181490513584632e-05,50.23330621187043,65.92082616179,77.79690189328716,0.0018934652343836982,0.0008054204799020173,0.000215034792150011,-70.48401418677888,55.29324791082075
2015-03-25,0.0014880000000000002,0.001417,0.001419,0.0,0.0,0.001431,-0.02096436058700213,0.0013548800000000006,0.031412376003779,1,0,0,0.008456659619450413,0.0014416076472189001,0.0014332248963532094,0.001541960884881101,17.443351133144088,21.93093135444071,1.589939989691993e-05,50.62784246904307,67.2977624784854,72.05966724038986,0.0018334742548322721,0.0009608971737391574,0.0002047465927107245,-70.48401418677888,55.29324791082075
2015-03-26,0.001592,0.001394,0.001431,0.0,0.0,0.001401,0.06780870806566752,0.0013974400000000007,0.02664872910464844,1,0,0,-0.02096436058700213,0.0014353603168775308,0.0014319611749275935,0.00153916958022999,16.036224943669357,24.398924473426373,8.478264895014126e-06,49.569831273549404,60.84558823529412,64.68805895852289,0.0017846512301174003,0.0010759487698826006,0.00020426469323138704,-70.48401418677888,55.29324791082075
2015-03-27,0.0016190000000000002,0.001392,0.001401,0.0,0.0,0.0014960000000000002,0.07486631016042766,0.0014346800000000007,0.034284067991932954,1,0,0,0.06780870806566752,0.0014446894988963724,0.0014344725014010214,0.001538314737057119,14.566587609646575,23.252937651023128,9.316892022356232e-06,52.9247392441398,-37.82051282051286,30.10761263108859,0.0016458031448355532,0.0013041968551644476,0.0002058886437148594,-70.48401418677888,29.505760167931612
2015-03-28,0.001731,0.001525,0.0014960000000000002,0.0,0.0,0.0016079999999999998,-0.11318407960198995,0.001483866666666667,0.004986970976727623,0,0,1,0.07486631016042766,0.0014698141913738537,0.0014412775013460794,0.0015396946432540077,13.20035623607444,25.54208826312451,1.6352281017714323e-05,56.591200236667106,47.13375796178354,23.38627779218797,0.001654552050659315,0.0013373050921978284,0.00020796802630665518,-70.48401418677888,28.657528075615872
2015-03-29,0.0015660000000000001,0.0013800000000000002,0.0016079999999999998,0.0,0.0,0.001426,0.019635343618513268,0.0014912666666666672,0.00017881890115778454,0,0,1,-0.11318407960198995,0.001463073546547107,0.0014406783836462332,0.0015374432641796706,17.75143626252645,23.235481065039913,8.10321026559284e-06,49.803092945212924,-45.22292993630571,-11.969894931678644,0.0016552860152040292,0.0013331425562245428,0.00020939888157046552,-70.48401418677888,28.657528075615872
2015-03-30,0.001604,0.001454,0.001426,0.0,0.0,0.001454,-0.06671251719394766,0.0014915333333333338,-0.010727215840522053,0,1,0,0.019635343618513268,0.0014616776163090906,0.001441200799973832,0.0015357909223147265,16.483654605937165,23.10070239229601,4.089806719115603e-06,50.781234780081704,1.9108280254776868,1.2738853503182053,0.001635559512120772,0.0013324404878792286,0.0002071561043154323,-70.48401418677888,3.601288651683049
2015-03-31,0.001582,0.0013570000000000001,0.001454,0.0,0.0,0.0013570000000000001,-0.03831982313927784,0.0014755333333333338,-0.009397731893552641,0,1,0,-0.06671251719394766,0.0014455733676461534,0.0014378988078179956,0.0015322505080114647,18.870906889195496,21.029636967020995,-5.044902909636382e-06,47.33972511398872,-59.872611464968166,-34.39490445859903,0.0016366913049023705,0.0013090229808119158,0.00020843066829290141,-70.48401418677888,3.601288651683049
