time,close,high,low,open,volumefrom,volumeto,ret_holding,3_day_high,3_day_low,buy_signal,sell_signal,hold_signal,close_ret,12EMA,50EMA,100EMA,minusDI,plusDI,MACD,RSI,StoOsci,StoOsci_signal,BB_hband,BB_lband,ATR,ADI,MFI
2013-04-11,124.9,188.7,110.2,165.0,118747.72,18867223.23,-0.06325060048038433,154.2,68.36,0,0,1,-0.24303030303030304,145.28433341422226,87.71268384983364,60.79851347776641,19.20448866453142,28.229613354832345,2.6186655815385365,52.53421982855848,12.516430553527092,30.091574510903584,213.47200250388636,60.737997496113636,30.59360060918655,109579134.34318489,62.60916990381417
2013-04-12,117.0,140.0,54.25,124.9,556468.03,47619189.45,-0.20512820512820518,154.2,68.36,0,0,1,-0.06325060048038433,140.9328975043419,88.86120605180095,61.91141420097896,27.806557043555337,22.95560098217274,-1.440932566721962,50.59462505253006,-29.038179148311308,-2.600867174357956,211.8847382585663,66.11097602714794,34.53334342281608,131653335.86665428,52.25432376263338
2013-04-13,93.0,130.0,85.5,117.0,238347.58,26277415.26,-0.032258064516129004,154.2,68.36,0,0,1,-0.20512820512820518,133.558605580597,89.02351169682836,62.527029761355614,25.146847533209215,20.759887569959908,-5.680620614640606,45.14185757230256,-6.093979441997062,-7.538576012260389,211.79501697072806,66.31641160070046,35.24524746404351,114233476.31227225,47.746081489173456
2013-04-14,90.0,110.0,84.44,93.0,166274.96,16197017.56,-0.0845555555555555,154.2,68.36,0,0,1,-0.032258064516129004,126.85728164512054,89.06180535577627,63.07104897400203,23.959408392768708,19.58601113608405,-8.457815845896555,44.49630554842737,-17.387096774193548,-17.506418454833938,212.14093740656574,65.53763402200566,34.55344407375468,105083048.55145848,45.44503138202457
2013-04-15,82.39,102.0,71.51,90.0,236673.01,20607774.11,-0.1702876562689647,154.2,68.36,0,0,1,-0.0845555555555555,120.01616139202507,88.80016593005956,63.45360245966536,25.223837220436874,18.243578354385935,-10.447686106788893,42.82336429867978,-23.820312499999996,-15.767129572063498,214.28430702674905,60.307121544679504,34.26319806848649,99182560.91681433,41.923977774141164
2013-04-16,68.36,84.5,50.01,82.39,572349.32,37401572.39,0.36146869514335855,154.2,68.36,1,0,0,-0.1702876562689647,112.06905963940582,87.99859079554743,63.55075884660268,28.11808658000213,16.82085956334539,-12.225661053818431,39.84875971906906,-23.70446735395189,-21.637292209381773,218.1797927481141,49.32306439474304,34.27939820645174,101579124.41295524,37.681874392009895
2013-04-17,93.07,98.78,63.3,68.36,327630.05,27937764.27,0.1712689373589773,154.2,93.07,1,0,0,0.36146869514335855,109.14612738718954,88.19746958787891,64.13529827538282,25.855328717194592,18.70612324584654,-11.27745868769065,46.85108982035494,-14.570446735395192,-20.698408863115656,217.73156413397,43.781293008887104,34.36515547741947,120524519.23641069,37.39445857145591
2013-04-18,109.01,113.0,86.0,93.07,172976.43,16845410.83,0.08687276396660848,154.2,106.25,0,0,1,0.1712689373589773,109.1251847122373,89.01364725109936,65.02390623032574,24.236185375187777,20.832841044417265,-9.204224833505872,50.8277487218847,1.0309278350515463,-12.41466208476514,216.78900727467408,41.42242129675442,33.83907294331808,132391175.30998847,41.68571702474256
2013-04-19,118.48,136.43,105.54,109.01,257166.23,30713924.42,0.06870357866306542,154.2,98.1,0,0,1,0.08687276396660848,110.56438706420079,90.16919049615429,66.08244274061632,22.47923510449718,24.821176713525663,-6.926447377263125,53.07412597547406,14.460481099656361,0.3069873997709441,214.91930765477,39.886406630944236,33.628424875938215,127409732.72843456,45.062169524540536
2013-04-20,126.62,132.0,115.0,118.48,74363.62,9222871.37,-0.05860053703996215,154.2,98.1,0,0,1,0.06870357866306542,113.03448136201605,91.59863400610902,67.28120625070312,21.541685078549982,23.785950436313477,-4.708961530252017,54.978034846331965,20.962199312714777,12.151202749140934,213.36741276313916,39.151158665432234,32.44068024194263,130795069.04306987,46.09235165839577
2013-04-21,119.2,130.5,110.0,126.62,99132.19,12044404.11,0.06879194630872476,154.2,98.1,0,0,1,-0.05860053703996215,113.98302269093666,92.68104051567337,68.30930117643176,21.68984616586589,22.548780169745058,-3.6277797413370916,52.87219512924727,17.52577319587629,17.649484536082515,207.9924457735173,38.36898279791126,31.5877745103753,129561252.03667963,42.57845266159514
