time,high,low,open,volumefrom,volumeto,close,ret_holding,15SMA,SMA_ret_holding1,buy_signal,sell_signal,hold_signal,close_ret,12EMA,50EMA,100EMA,minusDI,plusDI,MACD,RSI,StoOsci,StoOsci_signal,BB_hband,BB_lband,ATR,ADI,MFI
2015-03-14,0.3661,0.1774,0.2872,6.246,1.126,0.1803,0.26400443704936216,0.7820666666666661,-0.07741028045349918,0,1,0,-0.3722144846796658,0.6234512434216518,0.8223039708508683,0.9827059377498095,23.635281720860014,12.026711064858947,-0.09409042301433461,26.92996984670168,-24.996688303086497,-32.447681943739035,1.3231007445201113,0.19047068405131706,0.2374413022066548,-13.282596506012101,0.0
2015-03-15,0.3533,0.1824,0.1803,0.0,0.0,0.2279,0.1724440544098289,0.7215266666666662,-0.07888828317733698,0,1,0,0.26400443704936216,0.5625972059721669,0.7989940112096577,0.9677592855171401,22.189195608537265,11.290876389680893,-0.09259699614499904,29.592765340966892,-24.38989581846724,-23.24986723507261,1.281596325237515,0.10438938904819894,0.2328383520490366,-13.282596506012101,0.0
2015-03-16,0.3087,0.2323,0.2279,0.0,0.0,0.2672,0.6021706586826348,0.6646066666666662,-0.06278400256793482,0,1,0,0.1724440544098289,0.5171514819764489,0.7781393441033967,0.9538868244177907,21.518389580592483,10.949539638380935,-0.083727349977336,31.80248587933292,-10.940856365458965,-20.109146829004192,1.2270335802588477,0.04655213402686631,0.22197846975981972,-13.282596506012101,0.0
2015-03-17,0.4281,0.254,0.2672,0.0,0.0,0.4281,-0.10324690492875488,0.6228799999999997,-0.054135628050346773,0,1,0,0.6021706586826348,0.5034512539800721,0.7644123110013027,0.9434752041322899,20.090722565705892,14.773196025993238,-0.06274833447597246,40.0924022149144,-7.83330946584562,-14.3880205499239,1.1853748811132077,0.022267976029649694,0.21855857906268975,-13.282596506012101,0.0
2015-03-18,0.5502,0.3839,0.4281,0.0,0.0,0.3839,-0.02135972909611894,0.5891599999999997,-0.05594405594405594,0,1,0,-0.10324690492875488,0.4850587533677533,0.7494902595894869,0.9323945070207594,18.79156409796725,18.5656667060486,-0.0482251422345239,38.7006844910471,10.769010453959622,-2.6683851257816102,1.1408799277221335,-0.0026942134364191794,0.21482582341535478,-13.282596506012101,0.0
2015-03-19,0.3914,0.3298,0.3839,0.0,0.0,0.3757,-0.3729039126963002,0.5561999999999997,-0.08953613807982752,0,1,0,-0.02135972909611894,0.46823432977271434,0.7348318180369581,0.9213708534163879,20.54948184716435,18.09289480792193,-0.03610231392651228,38.43413219644476,3.0216239438636694,1.9857749773259343,1.0560783612709261,-0.004592646985211779,0.2038811217428294,-13.282596506012101,0.0
2015-03-20,0.3885,0.2257,0.3757,0.0,0.0,0.2356,0.6358234295415959,0.5063999999999996,-0.06300684570826753,0,1,0,-0.3729039126963002,0.4324444328846045,0.7152540996825676,0.9077912325566574,23.517483787702368,16.855402571248295,-0.034454751302495756,34.11127668769038,-11.886008878705422,0.6348751730393337,0.995209416327852,-0.03349513061356624,0.20094675590405586,-13.282596506012101,0.0
2015-03-21,0.3854,0.2338,0.2356,0.0,0.0,0.3854,0.03425012973533992,0.474493333333333,-0.0664428021468515,0,1,0,0.6358234295415959,0.42520682782543456,0.7023186447930552,0.8974468517139513,21.98961712742107,15.760353123496728,-0.020879980136367826,41.666234026944835,-10.72604897608477,-6.530144636975464,0.9138309911923916,-0.02155956262096309,0.19742198762519475,-13.282596506012101,0.0
2015-03-22,0.3986,0.3986,0.3854,0.0,0.0,0.3986,-0.011791269443050756,0.4429666666666663,-0.09227180374746036,0,1,0,0.03425012973533992,0.42111346969844465,0.6904081097031314,0.8875686962344671,21.854750732341834,16.277010481883142,-0.009210980839422622,42.294130028987176,17.75627098558168,-1.6185956230694611,0.751897137279087,0.05346000557805575,0.1842632742233951,-13.282596506012101,0.0
2015-03-23,0.3939,0.3939,0.3986,0.0,0.0,0.3939,-0.07057628839807051,0.40209333333333297,-0.07442716450575337,0,1,0,-0.011791269443050756,0.4169267820525301,0.6787803406951655,0.87779307848725,22.04047461555726,16.23832572980718,-0.0004695331482108267,42.12028287229186,25.15500442869796,10.728408812731667,0.6367642562605911,0.10843574373940895,0.17143732606458117,-13.282596506012101,0.0
