time,close,high,low,open,volumefrom,volumeto,buy_signal,sell_signal,hold_signal,12EMA,50EMA,minusDI,plusDI,MACD,MACDsignal,RSI,StoOsci,StoOsci_signal,BB_hband,BB_lband,ATR,ADI,MFI
8/17/2013,112.75,114.0,108.23,108.99,12780.32,1430522.61,1,0,0,107.92906514766628,102.42903196826218,9.429950874119667,27.243228285561337,3.461288068389962,3.081851416981104,65.10880939325311,48.926553672316395,51.682215350356415,113.4294938537547,100.70479186053089,4.881397995837699,203248257.6853724,60.59309546410606
8/18/2013,113.38,114.69,112.0,112.75,9621.73,1093513.42,1,0,0,108.76767050956377,102.85848169499701,8.96782323276629,27.165177281099517,3.639728769493118,3.1934268874835072,65.8766812058551,85.44303797468358,61.37954825492762,114.6849587282634,100.62932698602224,4.7248695675635775,203276713.4249263,61.390172986672404
8/19/2013,118.5,123.75,111.77,113.38,53066.14,6273089.32,1,0,0,110.26495196963089,103.471874569703,7.243258183409293,36.48448630523974,4.146487395491391,3.3840389890850844,71.38778415430505,53.904109589041056,62.757900412013704,117.43713908993313,99.56000376720964,5.243093169880465,204051686.06212163,68.16881886126312
8/20/2013,121.2,123.01,116.82,118.5,24288.46,2926824.42,1,0,0,111.94726705122613,104.16709517481269,6.534898581944093,32.9164599385919,4.711651704800673,3.6495615322282022,73.79162566241703,74.68208092485543,71.34307616286004,120.52351210984313,98.56505931872823,5.310729372031861,205266861.9521701,74.4726316067458
8/21/2013,123.3,125.0,119.68,121.2,30638.4,3760529.85,1,0,0,113.69384135103749,104.91740516795728,5.986030138271374,33.29353925957489,5.268271585828728,3.973303542948308,75.51468504905361,81.34020618556704,69.97546556648787,123.62134280679271,97.94008576463577,5.3113915597438695,206624045.65743324,79.28571161488149
8/22/2013,122.0,124.49,120.54,123.3,13958.03,1695452.38,0,0,1,114.97171191241634,105.58731084764523,5.604737260422754,31.172836706327267,5.540628796482295,4.286768593655106,72.34387188548729,85.7731958762887,80.59849432890375,125.41740435473807,98.85116707383327,5.214149305476449,206181940.35328135,80.33488648959528
8/23/2013,118.51,122.0,118.44,122.0,19473.86,2324780.73,1,0,0,115.51606392589073,106.09408297126699,8.750976630041302,29.33563535574323,5.412468448174025,4.5119085645588894,64.51230671943271,74.9484536082474,80.68728522336774,125.83119152208943,100.68166562076763,5.095995783656703,203948583.5845735,77.23972070104992
8/24/2013,119.6,121.39,118.02,118.51,8954.77,1068849.31,1,0,0,116.14436178344602,106.62372677631534,8.963932584441473,27.652630584776567,5.337328933708321,4.676992638388776,65.75905371411186,70.84483710657095,77.18882886370237,126.01551174208495,102.86877397220067,4.972710370538367,203881978.73142812,78.79618800635849
8/25/2013,122.11,122.99,119.14,119.6,7441.64,904128.28,1,0,0,117.06215227830047,107.23103160861669,8.365775251845733,28.580556215768603,5.417862602617419,4.825166631234505,68.50315140779314,72.59552042160739,72.79627037880861,126.58649301157253,104.74207841699881,4.89251677264277,204372791.22628525,78.90599675454001
8/26/2013,120.07,122.97,119.92,122.11,11443.52,1386290.18,1,0,0,117.52489808163887,107.73452056514152,7.909632452931817,27.0222051348092,5.256481715265679,4.91142964804074,64.01297937138057,75.2562225475842,72.89886002525422,126.5538912072806,106.66896593557644,4.760908431739715,203122857.45743278,74.33614843192973
8/27/2013,131.29,133.0,120.0,120.07,53853.02,6882690.55,1,0,0,119.64260606907905,108.65826485670459,6.309894636334606,37.161422402294626,5.965183507622399,5.122180419957072,74.07722608982266,40.54765666140076,62.799799876864164,129.85540530169206,106.46602326973641,5.349414972329735,208194870.95504814,78.03850252099616
8/28/2013,128.76,131.72,128.02,131.29,12561.21,1627390.74,1,0,0,121.0452820584515,109.44656819565735,5.937064339778602,34.965679852980244,6.25063153858423,5.347870643682503,69.36640189153957,82.78041074249614,66.19476331716042,131.7495152981397,106.88619898757447,5.231599617163325,207218436.51104814,75.80135769993518
8/29/2013,129.3,131.2,128.18,128.76,8217.98,1059179.58,1,0,0,122.31523866484359,110.22513414876883,5.640317293764176,33.218021142472665,6.4461178131146255,5.567520077568927,69.8077342924339,83.62295945234341,68.98367561874683,132.96686966414126,108.42741605014436,5.073628215937371,206944873.57316735,80.19003273371425
8/30/2013,138.03,142.76,128.56,129.3,46072.51,6269713.01,0,0,1,124.73289425486766,111.31552104489555,4.4893392548588755,43.05188743441204,7.22222679956306,5.898461421967754,75.8621423839596,60.59092800665835,75.66476606716601,136.18831741059157,109.35453973226547,5.725511914798987,209037721.43706876,86.42773145921167
8/31/2013,141.0,148.7,135.89,138.03,31145.95,4452962.63,0,0,1,127.23552590796494,112.47961825882122,3.738552889910444,43.60680456430595,7.984907893794016,6.315750716333007,77.51415049253097,80.57772709996195,74.9305381863213,139.95402388127948,109.62454754729185,6.231546778027631,208137395.6594185,87.63968579342884
9/1/2013,146.01,147.29,141.0,141.0,14096.54,2035993.0,0,0,1,130.1239065375088,113.79453518984783,3.431178721036669,40.021565648369226,8.891112079943127,6.830822989055031,80.00068522202011,79.65069049553212,73.60644853405086,144.43216087857675,109.80783912142319,6.235722008168514,209344749.21903694,88.02657201828302
9/2/2013,144.0,148.5,142.11,146.01,10647.89,1546327.08,0,0,1,132.25869014712282,114.9790632216185,3.144645908733051,38.26072672102164,9.339436019747197,7.332545595193465,76.3527034185769,84.15922014622267,81.46254591390563,147.5591756457246,110.32368149713247,6.2467418647279045,208713150.8342482,86.77532111137883
9/3/2013,144.0,148.91,142.2,144.0,17003.54,2461257.61,0,0,1,134.06504550910392,116.11713917371189,2.870086557484874,35.4536682531387,9.584254650422793,7.782887406239331,76.35270341857691,84.52477660438666,82.7782290820472,150.15768709455753,110.9823129054424,6.279831731533055,207572389.11038828,86.78802149818675
9/4/2013,132.51,145.8,130.09,144.0,28753.93,3945752.94,0,0,1,133.82580773847255,116.75999646101732,16.402308529008106,28.98907659963151,8.750260647101129,7.976362054411691,58.62867700156543,35.3371242891958,68.00704034660176,150.409120587869,112.04659369784518,6.953415179280695,204842259.6095735,76.28905323342131
9/5/2013,130.2,137.97,127.24,132.51,27025.08,3561373.61,0,0,1,133.26799116332293,117.28705542333037,17.61739394102632,25.521695755849617,7.812854967608658,7.943660637051085,55.82306086730568,23.761169780666112,47.874356891416234,150.32089292520087,113.3062499319419,7.223171237903502,203245781.7844011,72.50580371303268
9/6/2013,121.9,134.0,121.9,130.2,19173.25,2435581.88,1,0,0,131.51906944588865,117.46795521065076,21.01844033495204,22.248039206554342,6.327276672079137,7.620383844056696,47.10133946587502,2.071486596263222,20.38992688870842,149.93863784709126,114.17279072433726,7.571516149481823,200810199.9044011,72.115907847729
9/7/2013,128.99,131.02,121.25,121.9,14191.38,1796862.13,0,0,1,131.12998183882885,117.91980010435073,19.560128740204355,19.9895203793629,5.656840381597817,7.22767515156492,53.74891546402525,-7.465277777777775,6.122459533050564,149.35043978953124,116.10241735332588,7.728550710233122,201860361.9066836,72.63347247791106
9/8/2013,126.32,129.87,124.06,128.99,7345.15,926689.49,1,0,0,130.38998463285517,118.24921970810168,18.351550249364156,18.754410698154462,4.854112913196815,6.752962703891299,51.14246199339248,4.7309027777777946,-0.22096280124554232,149.01213479792747,117.04215091635817,7.5915113737879,201654608.1300743,70.50491025576673
9/9/2013,133.1,137.48,124.0,126.32,29687.51,3908439.46,0,0,1,130.80691007395438,118.83160324896043,15.869706838417766,23.852862369094527,4.710732555752202,6.34451667426348,56.862958713002854,-36.36926889715,-13.034547965716614,148.24381864071853,119.67189564499569,8.01211770423162,203023141.82823452,75.18561421060889
9/10/2013,132.62,136.02,131.38,133.1,8875.95,1184452.37,0,0,1,131.0858469856537,119.37232469017768,15.102744322614972,22.700084216481688,4.506423357688703,5.976898010948525,56.359842675381095,9.35563816604704,-7.427575984441677,148.28417558106966,119.82153870464461,7.771252153929363,202471758.82840693,71.62382974597628
9/11/2013,142.1,145.9,127.5,132.62,41557.85,5706218.53,0,0,1,132.7803320647839,120.2636060748766,12.491198014479478,28.059796288583893,5.05123611296446,5.791765631351712,63.2716538391835,-14.684014869888516,-13.899215200330445,149.47625127700587,120.53517729442268,8.530448428648695,205821061.0090591,74.54931328462253
9/12/2013,139.35,145.52,137.51,142.1,20527.39,2886300.08,0,0,1,133.7910502086633,121.01209211115597,11.543272802367241,25.930409794362152,5.201146549571234,5.673641814995617,60.288673931068644,47.335811648079265,14.002478314745977,149.98631732156744,121.46082553557537,8.493273540888074,204260801.41525137,75.71214540749841
9/13/2013,140.66,145.6,137.82,139.35,20117.22,2869985.9,0,0,1,134.8478117150228,121.78259830287534,10.684167661592396,24.077074945513342,5.363826845493094,5.611678821095112,61.22645178513609,49.25650557620815,27.302767451466348,150.3588244952483,121.4640326476088,8.44232543082464,203486126.5579249,73.70426490345943
9/14/2013,136.71,142.0,136.5,140.66,8897.05,1237692.09,1,0,0,135.1343022204039,122.36798660472337,11.406969529034857,22.770137888114906,5.115056970839333,5.512354451043957,56.86583905954331,41.078066914498145,45.89012804626191,149.78723184128688,121.4227681587131,8.232159328622881,202342949.1366158,67.83398798196532
9/15/2013,138.3,141.0,135.04,136.71,6438.98,886151.41,0,0,1,135.62133264803407,122.99277144375382,12.196268367170173,21.397113447080976,4.988698157696518,5.407623192374469,58.15767956938336,36.588818117480464,42.30779686939564,148.13347248298902,121.97509894558237,8.069862233721247,202426211.6852064,64.1354966617134
9/16/2013,139.42,142.23,137.9,138.3,10608.8,1480693.41,0,0,1,136.205743009875,123.63697648517525,11.639986037922137,21.716816091568635,4.922192555858743,5.310537065071324,59.087186165751504,56.82944090587405,44.83210864595094,147.10527202243534,122.34901369185033,7.802729217026871,201985081.31594545,64.00868183359381
9/17/2013,139.15,141.37,138.0,139.42,9643.93,1344189.07,0,1,0,136.6587056237404,124.24533034850171,11.206025283209907,20.90717200176128,4.792455203354962,5.206920692728052,58.74837090132765,66.47587898609977,53.29804600315148,145.94616644607018,122.81526212535836,7.486105701524953,201558291.31449145,58.63171458053528
9/18/2013,140.41,142.0,139.01,139.15,9491.78,1328386.12,0,1,0,137.23582783547263,124.87923896228595,10.81573834491332,20.912851179776414,4.736707075856515,5.112877969353745,59.90385440623005,74.73426001635318,66.01319330277572,146.85602430523974,123.03397569476026,7.164955294273171,201473878.81857172,67.8125706935427
9/19/2013,135.05,141.2,131.14,140.41,21018.0,2862334.4,0,0,1,136.8995466300153,125.27809233631396,18.456878825483123,18.54248370962837,4.211471852592979,4.932596746001592,53.09109215730323,10.384300899427497,50.531479967293535,146.9087748559244,123.67408228693272,7.371744201825088,200836539.9462059,69.11858092201759
9/20/2013,133.81,137.28,131.0,135.05,11051.43,1484557.03,0,0,1,136.4242317638591,125.61267695057616,17.29405294867148,17.21377785255098,3.6530514143939854,4.676687679680071,51.62825006029654,9.239574816026135,31.45271191060232,145.16753300643558,127.11675270785008,7.293762473123296,200680519.621397,70.94264950565207
9/21/2013,134.38,135.99,132.0,133.81,5085.56,682674.89,0,0,1,136.10973456941923,125.95649354074965,16.475761069252332,16.39928429961261,3.2193823939885533,4.385226622541768,52.27916121303393,17.416189697465228,12.346688470973007,144.7208457652883,128.3334399489974,7.057779439328776,200812263.89841452,69.93531980884109
9/22/2013,134.0,135.0,131.0,134.38,5892.36,782376.39,0,0,1,135.78516002027783,126.2719251666026,16.895163893497724,15.592419756427248,2.8126117096938685,4.070703639972188,51.778923585642524,-56.33802816901413,-9.894087885174203,143.23934825225393,130.9120803191746,6.839366622233864,201203452.09341452,70.16899992843875
9/23/2013,133.4,135.0,132.0,134.0,5998.81,799461.35,0,0,1,135.41821232485046,126.55145751301035,16.24135934735337,14.989028455436873,2.4140009261616058,3.739363097210072,50.949944080382956,-42.253521126760596,-27.058453199436446,143.2071927918074,130.98709292247835,6.565126149217159,201150154.6700812,66.72206637844411
9/24/2013,134.78,136.59,132.5,133.4,8575.98,1148734.45,0,0,1,135.320025813335,126.8741454536766,15.357474008659693,16.288964608148138,2.1842745182527494,3.4283453814186076,52.820856042821454,-35.21126760563383,-44.60093896713613,142.99985870317795,131.50299843967923,6.388331424273076,201282160.82937214,66.69099699350575
9/25/2013,135.0,138.0,134.7,134.78,9517.07,1293657.92,0,0,1,135.27079107282194,127.19280641627753,14.655450091438512,17.497517825950922,1.996947281079116,3.1420657613507093,53.127798857630246,-5.300353356890663,-27.588380696428306,141.9160536589524,131.5725177696191,6.167736322539286,200223713.44028124,59.65151690007438
9/26/2013,137.1,139.0,134.71,135.0,6535.91,886908.93,0,0,1,135.55220783084934,127.58132381171764,13.763206073167812,17.85139117797844,1.9949450607171002,2.9126416212239876,56.06605031687487,-5.12367491166064,-15.21176529139499,141.5575127065468,131.60963015059616,6.033612299500765,200325015.39265886,55.268272785900955
9/27/2013,138.93,142.66,134.83,137.1,27138.27,3757634.04,0,0,1,136.07186816456482,128.02636993674832,12.275195758296055,20.97504207032184,2.1166248588868086,2.7534382687565517,58.5070323756687,-3.142329020332488,-4.522119096294543,141.0972713651778,131.82272863482223,6.161925706679281,200502579.1978696,57.161066780367705
9/28/2013,142.5,143.0,138.02,138.93,13659.75,1918884.09,0,0,1,137.06081152386255,128.59396327256212,11.41863777492126,19.987819239525834,2.4726232778644146,2.697275270578124,62.844079793128245,40.2666666666668,10.66688757822461,142.46155653512218,131.28558632202075,6.077502441916475,202036145.19750816,64.69978598011417
9/29/2013,143.88,145.81,141.36,142.5,18102.2,2611317.7,1,0,0,138.1099174432683,129.19341569324598,10.691391034176348,22.736544257438165,2.8334468451218697,2.7245095854868735,64.39341554645463,71.62162162162181,36.24865308931876,143.90799430890164,130.63629140538418,5.961252267493869,202382364.8476205,71.54644624711423
9/30/2013,141.9,145.81,138.12,143.88,14627.13,2067367.69,1,0,0,138.69300706738088,129.69171311704025,14.06176661103927,20.299278038849568,2.925904661689742,2.764788600727447,60.495677456288426,35.1351351351352,49.007807807807986,144.4285466832911,130.47002474528037,6.084734248387164,202347415.8489599,63.08445408637145
10/1/2013,140.3,144.44,139.41,141.9,9572.16,1344565.6,1,0,0,138.94023674932228,130.1077243673524,13.06259907278674,18.856900261760153,2.8373641514601218,2.7793037108739824,57.46848246196041,49.66216216216215,52.139639639639775,144.61511145996326,130.44774568289398,6.009396087788081,201478660.73961598,63.03335492983447
10/2/2013,123.0,141.93,109.7,140.3,111317.57,13888930.74,1,0,0,136.48789263404194,129.82899007843662,39.31856901938575,12.599127557078186,1.3556031915769893,2.494563607014584,36.310966883312084,-284.90990990991,-66.70420420420417,146.38524910760768,126.19046517810669,7.88229636723179,199052514.9106926,38.45034193575545
10/3/2013,130.99,132.0,120.1,123.0,35270.15,4488527.25,1,0,0,135.6420629980355,129.87451987928225,34.682639363978964,11.113603782158666,0.8166098105679396,2.1589728477252548,46.168280077358475,-100.16835016835024,-111.80536597203265,146.44785011229195,125.54786417342241,8.169275198143806,202779124.08968422,48.67452278179613
10/4/2013,136.82,139.8,128.5,130.99,18507.85,2491501.84,1,0,0,135.8232840752608,130.14689164872217,30.907576951693255,17.417189248829175,0.8500866794575188,1.8971956140717077,52.00532952956007,-29.46127946127947,-138.17984651317985,146.59760262724544,125.82811165846894,8.392898398276392,203956524.07425058,54.01214185352003
10/5/2013,136.7,138.0,135.3,136.82,4995.15,679668.79,1,0,0,135.9581634482976,130.40387628994876,30.05486822850377,16.936666649819518,0.8570547484797544,1.689167440953317,51.88063202863723,27.777777777777885,-33.95061728395054,146.71496720035924,126.04217565678368,7.9862627983995065,203981696.9923987,54.024209394258904
10/6/2013,137.8,138.0,134.1,136.7,4889.72,665512.24,1,0,0,136.2415229177903,130.69392035700957,30.08463024662108,16.231045412785683,0.9404963438848881,1.5394332215396314,52.993300491568164,17.676767676767636,5.331088664422087,146.92166977662407,126.37833022337598,7.694386884228114,204578951.56675768,54.16775787800145
10/7/2013,135.8,139.0,135.12,137.8,7362.35,1006277.91,1,0,0,136.17359631505332,130.89415877438174,28.783149647395987,16.64384502512364,0.8356087466223983,1.3986683265561848,50.69790324462348,26.262626262626313,23.905723905724017,146.9495192309841,126.69333791187312,7.42193067821182,203925389.6252113,54.4462372539792
10/8/2013,136.49,137.78,135.65,135.8,5227.21,707471.17,1,0,0,136.22227380504512,131.11360352832756,28.056275085690224,16.22353009413311,0.7989519824238869,1.2787250577297251,51.47876209747136,30.723905723905784,24.887766554433316,147.01130377969653,126.87583907744646,7.043935629768119,203775923.88507044,53.0125846883712
10/9/2013,139.5,142.1,135.8,136.49,17494.19,2431349.34,1,0,0,136.72653937349972,131.44248182133433,25.942393282139893,20.167648467198767,1.001241389591172,1.2232283241020145,54.8390198808253,31.986531986532093,29.657687991021465,147.351323838319,127.17867616168114,6.990797370498966,204200445.19840378,54.51647669111805
10/10/2013,140.41,141.69,138.51,139.5,11075.87,1551392.78,1,0,0,137.29322562373054,131.79414920088985,24.908962349064666,19.364257987888635,1.2209126756670798,1.2227651944150277,55.834838240342755,54.79797979797974,39.16947250280594,147.71556403485963,127.28729310799767,6.718597558320469,204502918.0045673,55.361187068070315
10/11/2013,140.1,141.85,138.87,140.41,7250.91,1013106.32,1,0,0,137.72503706623354,132.11986884007064,23.934266222042353,18.816623795977975,1.354376929137743,1.2490875413595708,55.38678675080674,57.82828282828289,48.204264870931645,147.86346500490984,127.30653499509027,6.451554875583292,204326134.35141292,51.82695054742946
10/12/2013,142.89,143.05,139.39,140.1,11024.42,1559472.71,1,0,0,138.51964674835145,132.54222692477376,22.741941563642147,19.512575243016773,1.6660725473368245,1.3324845425550216,58.6062579544884,62.20538720538711,58.27721661054998,147.94642084448125,127.27929344123314,6.252158098755915,205749259.72064787,51.321174898751494
10/13/2013,147.53,147.65,141.5,142.89,16167.47,2342049.46,1,0,0,139.90585494091277,133.12998273164538,20.838966184164267,24.138583944826415,2.261434384417754,1.5182745109275682,63.343933942692765,61.171925305859624,60.401865113176605,148.9816112637361,126.76553159340686,6.244861091701922,207999912.12855032,50.966647866500516
10/14/2013,151.37,153.69,146.03,147.53,29993.56,4512823.6,1,0,0,141.66956956538775,133.84527752648282,18.71152734509868,29.72416290441385,3.0084394204849616,1.816307492839047,66.73698365946169,72.43159525038718,65.2696359205447,151.54885269662614,125.55114730337392,6.345942442294642,209779119.34421614,60.43448275577417
10/15/2013,158.09,158.1,150.62,151.37,15730.1,2416464.87,1,0,0,144.19578963225118,134.79605095681683,16.876186922761956,32.591518892646896,4.095483942526386,2.272142782776515,71.67775520275453,71.36834036029131,68.3239536388461,156.2744476254868,123.3669809459419,6.4269465535593095,212189123.0782001,65.428127792976
10/16/2013,152.82,162.99,144.2,158.09,42783.96,6636228.59,1,0,0,145.52259122728947,135.50287248792205,20.539279288062325,25.686986245269694,4.480085959025786,2.713731418026369,63.688272865642155,46.761211192027545,63.52038226756875,156.78375744575973,127.11767112566898,7.310021799733646,211641696.0258052,75.7065857129796
10/17/2013,157.59,159.94,150.75,152.82,15875.81,2470394.92,1,0,0,147.3791156538603,136.3690343511408,18.453425015516576,23.078359659250165,5.1108700350976335,3.1931591414406224,67.24687500190649,63.860167405219094,60.66323965251272,159.37927868313733,128.3221498882914,7.444305956895528,212848668.08138737,74.66522358288213
10/18/2013,168.28,168.29,156.49,157.59,25893.02,4225505.93,1,0,0,150.5946363224972,137.62044476874314,16.155322251419896,29.016744621103406,6.3995940829021265,3.8344461297329233,73.51195293710622,61.344262295082,57.32188029744295,165.52273835752868,126.67297592818574,7.755426959974417,217067012.13692975,76.58146191248547
10/19/2013,183.15,195.8,167.08,168.28,55275.66,10000685.93,1,0,0,155.6031538113438,139.40591752291007,12.140821637319496,45.60872948093586,8.522559145052071,4.772068732796753,79.41147591130299,64.58011902137979,63.261516240560375,175.8789941971971,122.95243437423161,9.252896462833387,218257901.61745203,82.84255812025565
10/20/2013,186.1,186.1,177.24,183.15,11418.11,2087108.13,1,0,0,160.29497630190627,141.23705801220774,11.203860767912568,42.088902231712055,10.324055314599121,5.882466049157227,80.34666400114244,81.66390728476824,69.19609620041008,184.46700333201392,121.26442523941478,9.224832429773858,220345009.74745202,84.9295105800894
10/21/2013,192.78,197.37,183.18,186.1,24102.06,4613540.34,1,0,0,165.29267225545917,143.25834985486625,9.872656676114008,46.524707377590815,12.150708378322918,7.136114514990365,82.30652804063575,82.54545454545456,76.2631602838676,193.0515918500892,120.81983672133946,9.579487256218583,221973891.8548093,86.42563212693251
10/22/2013,202.99,205.5,192.79,192.78,33864.61,6761835.59,1,0,0,171.0922611392347,145.6007675076166,8.844957585709164,48.33496832851685,14.257850141886337,8.56046164036956,84.80129613632135,83.36052202283847,82.52329461768716,202.9248882515903,120.44654031983846,9.803809595060113,226065041.7908518,88.50398664411807
10/23/2013,227.97,227.98,200.7,202.99,39894.52,8526441.87,1,0,0,179.84268250242937,148.83093348771007,7.112700729154022,55.00741553939537,17.738968615995702,10.396163035494789,88.91825582613963,68.39360222531292,78.09985959786871,219.53772621770176,116.4722737822984,11.052108909698676,234585232.60376236,90.19635499230334
10/24/2013,206.98,233.38,175.3,227.97,96749.13,19649229.29,1,0,0,184.01765442513255,151.11128903721163,18.56209321561244,37.809160866788154,18.58977119695325,12.034884667786482,71.41353202030298,38.84115188109617,63.53175870974925,225.50115443776906,120.01884556223109,14.41124398757734,236371526.17558053,64.422856904197
10/25/2013,197.88,208.97,176.6,206.98,36749.63,6934330.09,1,0,0,186.15032297511215,152.94535613379156,15.597169180896744,31.769901798091926,18.3185792453165,13.291623583292486,65.40220499136952,39.507772020725376,48.91417537571155,227.76957116205105,126.00471455223484,15.69401227417896,238554437.00712517,58.45328087471112
10/26/2013,188.56,198.41,186.99,197.88,12085.53,2322934.87,1,0,0,186.5210425174026,154.3420088344272,14.693863801108908,29.929957454557034,17.153872397221477,14.064073346078285,59.84593077433534,48.979083665338656,42.44266918905347,227.63775978313527,132.66081164543635,15.388725683166175,236870207.5216961,56.202693126019675
10/27/2013,206.91,207.81,188.95,188.56,13158.09,2633454.44,1,0,0,189.65780520703296,156.40349868405752,13.279610086249981,31.74915958998786,17.509684725383778,14.753195621939383,65.97499674216928,47.46903607969843,45.31863058858755,230.0393884734942,138.74204009793456,15.66453099151145,239252324.84653172,56.72616690333449
10/28/2013,206.9,209.79,200.42,206.91,11072.23,2287257.98,1,0,0,192.31045055979712,158.3837536376239,12.633916124013114,31.232886359935673,17.5881167804923,15.320179853649966,65.96908720019061,60.56962931157863,52.33924968553864,231.41640330369634,145.29788241058955,15.214921634974917,240128659.54751357,56.149191806759895
10/29/2013,216.0,216.5,204.2,206.9,10016.58,2119311.77,1,0,0,195.95499662752064,160.6432142792857,11.811484205571517,32.750949213027745,18.17505794297915,15.891155471515804,68.71529028041594,65.05953255916506,57.6993993168141,234.23370874585098,150.75343411129208,15.006712946762423,242075669.54759488,56.35553444485596
10/30/2013,208.0,216.49,203.99,216.0,13472.97,2853902.33,1,0,0,197.80807406944055,162.5003431310784,11.12951473005957,30.54642051771142,17.789612324494726,16.270846842111588,63.83807305274909,64.75084521534619,63.460002362030025,232.47785445331573,160.39214554668445,14.827662021993678,241052830.95252287,57.905578539107665
10/31/2013,211.17,214.99,205.43,208.0,5289.31,1121246.74,1,0,0,199.8637549818343,164.4089571259381,10.537715012045332,28.92214816737246,17.53777188466225,16.52423185062172,64.90115204066554,62.231903485254705,64.01409375325538,229.7817907243537,170.74249498993214,14.45140044899413,241278018.58231366,57.488928998909444
11/1/2013,213.43,214.95,209.71,211.17,5882.59,1251780.71,1,0,0,201.95086960001362,166.3313509641366,10.212991705883463,28.03090224133657,17.320885250780236,16.683562530653425,65.67587653209853,56.388822545975664,61.123857082192245,227.71734765383908,179.25693806044674,13.793443274065977,241803575.3689549,56.24897992882688
11/2/2013,211.69,214.86,211.0,213.43,4877.16,1041300.28,1,0,0,203.44919735385767,168.11012151456262,9.966194106467773,27.353533691371684,16.814767400863815,16.709803504695504,64.4955299901277,59.46978743730595,59.36350448951216,227.24053176040715,183.81089681102148,13.083911611632695,241134553.4274005,49.210304991464355
11/3/2013,224.0,226.95,212.1,211.69,12274.4,2694954.86,1,0,0,206.61085929941805,170.301881455168,9.025565536188665,32.24942635959386,17.20860934294228,16.80956467234486,68.7716179160626,48.137254901960766,54.66528829508085,229.0154507230245,187.4502635626899,13.239346496516074,242758785.48107055,50.025412213807854
11/4/2013,238.16,238.98,221.95,224.0,18057.57,4167915.27,1,0,0,211.46457325335376,172.96298414320063,8.095370093324323,36.206051592977836,18.45063810846878,17.13777935956964,72.82585681148748,59.2201257861635,55.60905604181013,235.50672654423354,187.44184488433794,13.510107461050639,246525327.81843403,50.359765663113045
11/5/2013,251.3,258.87,229.0,238.16,45100.26,11094612.74,1,0,0,217.5931004451455,176.03502398072217,6.761914405907829,41.210605473171384,20.261679014696426,17.762559290595,75.94656876314954,57.83702023066741,55.06480030626394,245.9496636910524,183.9003363089477,14.678671213832738,251996491.04776782,54.994150942497484
11/6/2013,264.1,272.52,251.41,251.3,38815.71,10223786.59,1,0,0,224.74800806896926,179.4885524520664,5.996434660635179,43.82738638752342,22.470766003738646,18.70420063322373,78.53282743515,80.68199117065,65.91304572916034,257.2319975711353,177.77943100029336,15.145908984273253,254064495.25142962,57.3602466740391
11/7/2013,309.65,324.21,263.6,264.1,86133.24,25582885.97,1,0,0,237.8098529814355,184.59292294414223,4.432815042103582,54.63726701865909,27.579073291407155,20.47917516486042,84.79724107240801,58.60302049622442,65.70734396584733,286.1359006123308,163.5426708162408,18.39334405682516,267356115.1028617,86.39757081905461
11/8/2013,355.0,358.0,308.01,309.65,44632.99,15072022.33,1,0,0,255.83910636890695,191.27555341692096,3.5904280581284773,57.09939947330781,34.8846807299918,23.360276277886697,88.42030688015028,69.99169806501054,69.7589032439617,324.8671228264385,147.2571628878473,20.65024805276622,280619132.9523656,94.50251484441145
11/9/2013,367.79,394.99,339.99,355.0,49910.0,18427776.08,1,0,0,273.06232077369054,198.19768857704173,2.923594700856536,58.98546708937508,41.23118592284317,26.93445820687799,89.20189726008763,82.62282785348168,70.40584880490559,356.3064726174323,141.42209881113925,23.103801763282917,280820163.2368747,97.20557477978488
11/10/2013,336.32,372.52,289.96,367.79,74252.72,24225281.95,1,0,0,282.794271423892,203.6142498093146,16.373827998033956,45.22956553317647,43.22322063607032,30.192210692716458,75.66846479902972,50.740506329113906,67.78501074920207,371.61746861218796,144.59824567352643,27.350673065905568,283801375.2597914,75.88978873531171
11/11/2013,362.98,375.99,321.41,336.32,17999.67,6330618.38,1,0,0,295.1305373586778,209.86388707169442,14.016425602839194,39.63302634950735,46.41808292550962,33.437385139275094,78.62682466671652,69.67239913686001,67.6785777731519,390.8310550611799,147.68180208167746,29.295624989769454,287113989.0548225,76.99307957719901
11/12/2013,380.04,391.79,358.97,362.98,22027.67,8309810.54,1,0,0,308.193531611189,216.53746012770642,12.806884590657933,40.36725058057824,49.753110839736905,36.700530279367456,80.27920309387946,87.24421842838117,69.2190412981184,411.07906348507686,150.86807937206618,29.54736606192878,289473752.43790597,78.48741222725707
11/13/2013,434.85,444.97,372.17,380.04,36015.4,14780190.21,1,0,0,327.6791421325445,225.09873620112973,10.594565208065257,46.01292216800304,56.1713451219407,40.594693247882105,84.44105083953373,71.5077958089004,76.14147112471389,442.5073773338729,151.846908380413,32.63683991464816,300144724.93018067,82.31973160256696
11/14/2013,433.4,447.49,402.54,434.85,31406.18,13453174.7,1,0,0,343.9438894967684,233.26741321285013,9.490305106123348,41.80137614585821,60.44407744991304,44.56457008828829,83.936383887078,85.31296877130778,81.35499433619647,465.6986978415857,160.40273072984306,33.516351349316146,305163851.5090238,84.18240028997431
11/15/2013,433.92,457.92,412.97,433.4,28126.4,12273745.93,1,0,0,357.78636803572715,241.13614210646386,8.52138695758508,39.90262137879665,63.1443198441944,48.280520039469515,83.97337635452597,90.05409336788036,82.29161931602953,482.57856213214086,175.0214378678593,34.33304053865071,304331038.9375777,85.57860796674973
