,Date,symbolid,buyret,sellret,Action,mav5,mav10,mav20,mav30,mav50,mav100
3286,2016-07-05,GBPUSD=X,-1.2950437730518405,1.3120352032518046,Sell,0.9135139541046146,0.9408197759719252,0.9626552867271275,0.9735630007748807,0.9814359510871415,0.9775497099657132
3287,2016-07-06,GBPUSD=X,1.5047191288712014,-1.4824129772338823,Buy,0.9088163374908075,0.9297963807359633,0.9579487677223794,0.9705176436675594,0.9799566282260672,0.977364259236678
3288,2016-07-07,GBPUSD=X,2.4132150076861203,-2.356351187202743,Buy,0.9020969506729931,0.9177197005555574,0.9532109964831499,0.9671980614278791,0.9784788112936358,0.9771712141369455
3289,2016-07-08,GBPUSD=X,1.905815621726381,-1.8701735618316007,Buy,0.8971174381589191,0.9071509989275646,0.9486266777703833,0.9639349697456707,0.9768982068357857,0.9769439689470877
3290,2016-07-11,GBPUSD=X,2.0868736366613794,-2.0442134843787985,Buy,0.8930885366116997,0.904384481350643,0.9450920745578171,0.9608325472007189,0.975376930161532,0.9767916993241176
3291,2016-07-12,GBPUSD=X,1.5743645959398034,-1.5499625345455792,Buy,0.8896494249090994,0.9033149376112005,0.9415864894118509,0.9577614030813333,0.9737897090995055,0.9767193605935394
3292,2016-07-13,GBPUSD=X,0.44817585423402306,-0.44617620023722493,None,0.894651584291367,0.9034200313059069,0.9393101125765938,0.9556424411540758,0.9726914435382097,0.9768679214544358
3293,2016-07-14,GBPUSD=X,1.587379018181756,-1.5625750300120034,Buy,0.8979955168777134,0.901720750387514,0.9363168203566595,0.9533830476638465,0.9715168806882539,0.9770487447448216
3294,2016-07-15,GBPUSD=X,-1.7120193203876921,1.7418399569814502,Sell,0.9047023834007003,0.9025408034205086,0.9337302393706839,0.9516326191879234,0.9706206488255661,0.9773002939020812
3295,2016-07-18,GBPUSD=X,-1.0874092282387782,1.0993638117799964,Sell,0.9092620113528648,0.9027762460202343,0.9297298911476073,0.9496673066272578,0.9696651014477486,0.9775695228464505
3296,2016-07-19,GBPUSD=X,-1.7828114248850557,1.815172528097353,Sell,0.9138807734363386,0.903344954688889,0.9255444865299727,0.9476084742622767,0.9687754616122594,0.9778124581572057
3297,2016-07-20,GBPUSD=X,-0.772558643738841,0.7785735812385619,Sell,0.9122137553549786,0.9050537601654386,0.9208410871333848,0.945009694377424,0.9676401656970839,0.9779473563044625
3298,2016-07-21,GBPUSD=X,-1.842281633800824,1.8768586561148215,Sell,0.9149119256623032,0.9080851783231102,0.9162794370670001,0.9428458536852947,0.966759025806658,0.978131746166839
3299,2016-07-22,GBPUSD=X,-2.1984600738784055,2.2478787916213827,Sell,0.9140698788353522,0.9110673825800374,0.9124502548250782,0.9407653396779732,0.9658449668427225,0.9782421671525229
3300,2016-07-25,GBPUSD=X,-1.6743680182303877,1.702880504791282,Sell,0.91341777824992,0.91306475375493,0.9120675961866824,0.9390742352424961,0.9649288047206275,0.9782724249972702
3301,2016-07-26,GBPUSD=X,-1.7147700467199822,1.7446874240769406,Sell,0.9119352195877626,0.9146897210164767,0.912373832259962,0.9373066951821878,0.9638643289929012,0.9782744827232507
3302,2016-07-27,GBPUSD=X,-0.9058852509868598,0.9141665509412977,Sell,0.9132772364202926,0.9145485274089104,0.9124133793997892,0.9358100209502329,0.9628262375058404,0.9783212076919297
